,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,9.10,9.81,10.32,11.70,18.21,12.53,13.53,13.07,10.64,15.64
Price/Earnings Average,8.41,8.48,9.54,10.84,16.79,13.90,13.82,11.10,10.41,14.33
Price/Earnings High,9.24,9.87,10.52,11.77,18.52,15.96,15.38,13.33,11.08,15.95
Price/Earnings Low,7.31,7.33,8.60,9.68,15.27,11.77,11.41,7.24,9.03,12.48
Price/Book Value,0.70,0.70,0.65,0.62,0.65,0.53,0.58,0.56,0.58,0.64
Price/Book Value Average,0.64,0.61,0.60,0.58,0.60,0.59,0.59,0.48,0.56,0.59
Price/Book Value High,0.71,0.71,0.66,0.63,0.66,0.68,0.66,0.57,0.60,0.65
Price/Book Value Low,0.56,0.52,0.54,0.52,0.55,0.50,0.49,0.31,0.49,0.51
Price/Tangible Book Value,1.53,1.65,1.71,1.77,1.89,1.67,1.61,1.41,1.54,2.51
Price/Tangible Book Value Average,1.42,1.42,1.58,1.64,1.75,1.86,1.64,1.20,1.51,2.30
Price/Tangible Book Value High,1.56,1.66,1.75,1.78,1.93,2.13,1.83,1.44,1.60,2.56
Price/Tangible Book Value Low,1.23,1.23,1.43,1.46,1.59,1.57,1.36,0.78,1.31,2.01
Price/Sales,1.28,1.33,1.32,1.28,1.30,1.04,1.12,1.10,1.12,1.20
Price/Sales Average,1.18,1.15,1.22,1.18,1.19,1.16,1.15,0.94,1.09,1.10
Price/Sales High,1.30,1.34,1.35,1.28,1.32,1.33,1.28,1.12,1.17,1.23
Price/Sales Low,1.03,1.00,1.10,1.06,1.09,0.98,0.95,0.61,0.95,0.96
Price/Cash Flow,8.76,9.81,10.34,8.39,9.95,7.22,6.82,5.41,5.36,6.11
Price/Cash Flow Average,8.09,8.48,9.55,7.78,9.17,8.01,6.96,4.59,5.24,5.60
Price/Cash Flow High,8.90,9.87,10.54,8.44,10.12,9.19,7.75,5.52,5.58,6.23
Price/Cash Flow Low,7.04,7.33,8.61,6.94,8.35,6.78,5.75,2.99,4.55,4.88
Price/Free Cash Flow,8.86,9.92,10.45,8.48,10.05,7.28,6.88,5.43,5.41,6.18
Price/Free Cash Flow Average,8.18,8.57,9.65,7.86,9.26,8.08,7.02,4.61,5.29,5.66
Price/Free Cash Flow High,8.99,9.98,10.65,8.52,10.22,9.27,7.82,5.54,5.63,6.30
Price/Free Cash Flow Low,7.11,7.41,8.70,7.01,8.42,6.84,5.80,3.01,4.59,4.93
EV/Sales,0,0,0,0,0,0,0,0,0,0
EV/Sales Average,1.36,1.32,1.39,1.37,1.39,1.35,1.32,1.11,1.25,1.26
EV/Sales High,1.47,1.50,1.51,1.47,1.51,1.51,1.45,1.30,1.32,1.38
EV/Sales Low,1.21,1.17,1.27,1.25,1.28,1.17,1.12,0.79,1.11,1.12
EV/EBITDA,0,0,0,0,0,0,0,0,0,0
EV/EBITDA Average,40.98,41.38,45.49,45.82,49.40,50.78,54.61,45.17,50.02,56.16
EV/EBITDA High,44.36,47.04,49.43,49.09,53.71,57.13,59.88,52.77,52.78,61.59
EV/EBITDA Low,36.54,36.71,41.73,41.69,45.64,44.17,46.48,32.02,44.41,49.91
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,90.28,106.93,114.29,122.42,135.64,118.24,136.49,139.08,156.81,187.49
High Price,91.68,107.59,116.48,123.09,137.95,150.55,155.09,141.87,163.29,191.22
Low Price,72.50,79.89,95.21,101.23,113.76,111.08,115.06,76.99,133.12,149.65
Enterprise Value,-29872,-27410,-25547,-25021,-24549,-30090,-32140,-38581,-37294,-24621
Enterprise Value Average,35526,35752,37214,37844,40166,40774,41670,35642,43518,46387
Enterprise Value High,38461,40640,40430,40546,43667,45876,45689,41637,45915,50875
Enterprise Value Low,31681,31716,34137,34434,37101,35472,35462,25261,38638,41227
