,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,263,398,309,469,592,884,816,539,1129,907
+ Depreciation & Amortization,131,129,151,123,179,193,188,86,-14,110
+ Non-Cash Items,119,-67,131,78,153,-40,46,353,-328,63
+ Stock-Based Compensation,0,0,25,26,25,26,27,26,28,30
+ Deferred Income Taxes,-60,26,-30,-8,154,0,-2,-58,32,-43
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,0,0
+ Other Non-Cash Adj,179,-93,136,60,-26,-66,21,385,-388,76
+ Chg in Non-Cash Work Cap,364,-6,-57,-74,4,139,-353,-259,-158,390
+ (Inc) Dec in Accts Receiv,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Other,364,-6,-57,-74,4,139,-353,-259,-158,390
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,877,454,535,596,928,1176,697,719,629,1470
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-89,-176,-157,-196,-169,-129,-117,-171,-206,-190
+ Acq of Fixed Prod Assets,-89,-176,-157,-196,-169,-129,-117,-171,-206,-190
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Net Change in LT Investment,51,-175,-1933,-1145,-1631,-640,2447,-7388,-14218,5878
+ Dec in LT Investment,1532,1888,3641,8629,3409,3436,4520,4804,5268,12404
+ Inc in LT Investment,-1481,-2062,-5574,-9774,-5040,-4076,-2073,-12192,-19486,-6526
+ Net Cash From Acq & Div,0,0,0,0,0,0,0,0,0,0
+ Cash from Divestitures,0,0,0,0,0,0,0,0,0,0
+ Cash for Acq of Subs,0,0,0,0,0,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-1356,-990,-560,-2096,-2119,-1937,-1955,-4645,2845,-4283
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1393,-1341,-2651,-3436,-3919,-2706,375,-12204,-11579,1405
+ Dividends Paid,-120,-96,-108,-108,-129,-236,-260,-259,-261,-269
+ Net Cash From Debt,-186,-1223,-288,-280,3996,1012,-2608,-910,-955,9224
+ Cash From Debt,646,0,0,0,7249,3174,992,0,0,9514
+ Repayments of Debt,-832,-1223,-288,-280,-3253,-2162,-3600,-910,-955,-290
+ Cash (Repurchase) of Equity,794,521,15,-72,-307,-664,-1088,-68,-779,-193
+ Increase in Capital Stock,794,526,22,25,25,20,14,8,21,9
+ Decrease in Capital Stock,0,-6,-7,-97,-332,-684,-1102,-76,-800,-202
+ Other Financing Activities,-639,1356,2452,3239,-758,1484,2975,12560,12997,-11575
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-150,557,2072,2779,2802,1596,-981,11323,11002,-2813
Effect of Foreign Exchange Rates,0,0,0,0,0,0,0,0,0,0
Net Changes in Cash,-667,-329,-44,-61,-189,66,91,-162,52,62
EBITDA,131,129,151,123,179,193,188,86,-14,110
EBITDA Margin (%),6.42,5.88,7.22,5.17,6.86,6.94,6.63,3.08,-0.48,3.49
Net Cash Paid for Acquisitions,0,0,0,0,0,0,0,0,0,0
Free Cash Flow,788,278,378,400,759,1047,580,548,423,1280
Free Cash Flow to Firm,629,167,297,343,679,853,262,426,377,1134
Free Cash Flow to Equity,382,-1017,-148,-47,4571,2025,-2062,-396,-687,10475
Free Cash Flow per Basic Share,4.29,1.45,1.86,1.96,3.78,5.41,3.30,3.35,2.65,8.53
Price/Free Cash Flow,5.70,8.77,8.08,11.10,9.71,6.40,11.86,8.04,12.11,4.45
Cash Flow to Net Income,3.32,1.12,1.73,1.27,1.57,1.33,0.85,1.33,0.56,1.62
