,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,2034,2189,2092,2383,2609,2782,2834,2789,2911,3152
+ Sales & Services Revenue,2034,2189,2092,2383,2609,2782,2834,2789,2911,3152
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",974,1014,1032,1044,1086,1146,1185,1131,1171,1324
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-974,-1014,-1032,-1044,-1086,-1146,-1185,-1131,-1171,-1324
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-406,-632,-452,-705,-936,-1143,-1053,-672,-1446,-1152
"+ Interest Expense, Net",-2187,-2026,-1951,-2041,-2319,-2732,-3094,-2520,-2326,-2890
+ Interest Expense,-245,-173,-118,-87,-127,-251,-411,-152,-59,-185
- Interest Income,1941,1853,1833,1954,2192,2481,2683,2368,2267,2705
+ Other Non-Op (Income) Loss,1780,1394,1499,1336,1383,1589,2041,1848,880,1738
Pretax Income,406,632,452,705,936,1143,1053,672,1446,1152
- Income Tax Expense (Benefit),143,227,142,236,344,259,237,133,317,245
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,263,405,309,469,592,884,816,539,1129,907
- Net Extraordinary Losses (Gains),-1,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-1,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,264,405,309,469,592,884,816,539,1129,907
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",264,405,309,469,592,884,816,539,1129,907
- Preferred Dividends,96,72,63,48,40,34,34,34,29,29
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",168,333,247,421,552,850,782,505,1100,878
Basic Weighted Avg Shares,184,192,203,204,201,194,176,164,160,150
"Basic EPS, GAAP",0.92,1.73,1.21,2.07,2.75,4.39,4.44,3.08,6.88,5.85
Basic EPS from Cont Ops,1.43,2.11,1.52,2.30,2.95,4.57,4.64,3.29,7.06,6.04
Diluted Weighted Avg Shares,184,193,204,204,210,207,187,166,160,150
"Diluted EPS, GAAP",0.91,1.73,1.21,2.06,2.63,4.12,4.19,3.05,6.86,5.84
Diluted EPS from Cont Ops,1.43,2.10,1.52,2.30,2.82,4.28,4.38,3.25,7.05,6.04
EBITDA,131,129,151,123,179,193,188,86,-14,110
EBITDA Margin (%),6.42,5.88,7.22,5.17,6.86,6.94,6.63,3.08,-0.48,3.49
EBITA,116,118,142,115,173,0,0,0,0,0
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),12.97,18.50,14.79,19.68,22.69,31.78,28.79,19.33,38.78,28.78
Sales per Employee,194579,209198,205135,236945,258752,272718,287045,288179,300568,315547
Dividend per Share,0.65,0.50,0.53,0.53,0.64,1.22,1.48,1.58,1.63,1.79
Depreciation Expense,14,11,9,8,6,193,188,86,-14,110
