,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,70,71,72,73,74,74,74,74,74,74
Diluted Weighted Avg Shares,71,73,74,75,76,75,75,76,76,76
Basic Weighted Avg Shares,70,71,72,73,74,74,74,74,74,74
Revenue per Share,19.66,20.05,19.44,20.59,21.64,23.24,24.86,29.05,38.06,38.80
EBITDA per Share,3.55,3.83,3.87,4.30,4.43,4.69,5.37,6.98,11.76,11.49
Operating Income per Share,2.33,2.56,2.62,3.06,3.12,3.28,3.97,5.51,10.11,9.87
"Basic EPS, GAAP",1.61,1.79,1.33,1.96,2.04,2.80,3.27,4.68,8.90,7.88
Basic EPS from Cont Ops,1.61,1.79,1.33,1.96,2.04,2.80,3.27,4.68,8.90,7.88
"Diluted EPS, GAAP",1.57,1.75,1.30,1.91,1.99,2.74,3.21,4.57,8.67,7.73
Diluted EPS from Cont Ops,1.57,1.75,1.30,1.91,1.99,2.74,3.21,4.57,8.67,7.73
Dividend per Share,0.39,0.41,0.45,0.49,0.53,0.57,0.61,0.65,0.69,0.73
Cash Flow per Share,3.17,2.58,2.95,2.99,3.56,3.91,4.96,6.39,7.85,9.73
Free Cash Flow per Basic Share,0.87,1.00,1.12,0.67,1.79,2.49,3.25,4.03,4.44,5.91
Cash & Equivalents per Share,3.38,3.58,3.80,2.78,3.19,4.55,5.93,8.32,10.28,12.07
Book Value per Share,11.72,12.90,13.59,14.91,16.20,18.52,21.16,25.21,33.36,40.57
Tangible Book Value per Share,10.60,11.31,12.20,13.56,15.57,17.14,19.37,23.15,29.68,34.54
