,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,3433,3806,4481,6201,7292,7131,11175,20716,34973,17439
- Cash & Cash Equivalents,230,255,275,203,236,337,439,616,763,894
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,374,337,298,229,197,196,329,326,325,318
Enterprise Value,3569,3887,4505,6227,7253,6989,11065,20426,34536,16863
Total Capital,1196,1257,1281,1319,1394,1568,1898,2191,2801,3325
Total Debt/Capital (%),31.23,26.79,23.28,17.34,14.13,12.50,17.35,14.86,11.61,9.56
Total Debt / EV,0.10,0.09,0.07,0.04,0.03,0.03,0.03,0.02,0.01,0.02
EV/Sales,2.61,2.73,3.22,4.13,4.54,4.07,6.01,9.51,12.20,5.84
EV/EBITDA,14.45,14.30,16.17,19.75,22.14,20.17,27.84,39.58,39.49,19.73
EV/EBIT,22.05,21.38,23.87,27.74,31.41,28.86,37.62,50.20,45.91,22.97
EV/Cash Flow to Firm,15.42,20.22,20.29,27.75,27.12,23.79,29.83,42.73,58.52,23.08
EV/Free Cash Flow to Firm,9.13,12.76,12.74,15.78,18.21,17.54,22.25,31.31,40.94,16.61
Diluted Market Cap,3492,3886,4574,6362,7479,7256,11371,21219,35963,17840
Diluted Enterprise Value,3636,3967,4598,6388,7440,7114,11261,20930,35526,17263
EV per Share,50.85,54.52,62.31,85.18,98.14,94.32,149.33,276.02,465.45,227.57
TTM Sales,1368,1421,1400,1509,1599,1717,1840,2147,2832,2887
TTM EBITDA,247,272,279,315,328,347,398,516,875,855
TTM Operating Income,162,182,189,225,231,242,294,407,752,734
TTM Cash Flow to Firm,231,192,222,224,267,294,371,478,590,731
TTM Free Cash Flow to Firm,391,305,354,395,398,399,497,652,844,1015
