,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,4698,4871,4448,4279,4596,4678,4828,5117,4687,5494
"+ Cash, Cash Equivalents & STI",339,210,93,327,211,115,119,1260,360,599
+ Cash & Cash Equivalents,339,210,93,327,211,115,119,1260,360,599
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,2568,2627,2390,2341,2703,2663,2489,2274,2478,2698
"+ Accounts Receivable, Net",2568,2627,2390,2341,2574,2663,2382,2274,2478,2698
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,129,0,107,0,0,0
+ Inventories,1322,1467,1388,1319,1446,1546,1082,1285,1492,1793
+ Raw Materials,391,447,441,408,439,526,438,511,596,849
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,953,1044,930,860,974,1017,669,790,1011,1123
+ Inventory Adjustments,-22,-24,18,51,33,4,-25,-16,-115,-179
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,469,568,576,291,236,354,1139,298,357,405
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,14938,14596,14194,14051,15366,15397,16041,13009,16519,15970
"+ Property, Plant & Equip, Net",2882,3051,3228,3365,3707,3836,3695,-108,-206,-221
"+ Property, Plant & Equip",5153,5541,5956,6443,7136,7440,7134,3549,3685,3742
- Accumulated Depreciation,2271,2491,2727,3078,3429,3604,3439,3657,3891,3963
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,12056,11545,10966,10686,11659,11561,12346,13116,16725,16191
+ Total Intangible Assets,11648,11174,10600,10201,11185,10876,8497,8984,12288,11693
+ Goodwill,6863,6717,6491,6383,7167,7078,5569,6007,8064,8013
+ Other Intangible Assets,4785,4457,4109,3818,4018,3798,2928,2977,4224,3681
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,408,371,366,485,474,685,3849,4133,4437,4498
Total Assets,19637,19467,18642,18330,19962,20075,20869,18126,21206,21464
+ Payables & Accruals,1103,1251,1102,1071,1660,1356,1492,1257,1489,1926
+ Accounts Payable,1022,1162,1050,983,1177,1256,1075,1161,1384,1728
+ Accrued Taxes,81,89,52,87,314,101,240,96,104,198
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,0,0,0,0,169,0,177,0,0,0
+ ST Debt,861,1705,2205,541,564,744,503,17,411,505
+ ST Borrowings,861,1705,2205,541,564,744,381,17,411,505
+ ST Finance Leases,0,0,0,0,0,0,122,126,115,108
+ Other ST Liabilities,1525,1430,1457,1408,1208,1586,1636,1658,1654,1780
+ Deferred Revenue,0,0,0,0,79,76,77,80,92,117
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,1525,1430,1457,1408,1129,1510,1560,1578,1562,1663
Total Current Liabilities,3489,4387,4764,3019,3432,3686,3631,2932,3553,4210
+ LT Debt,6044,4864,4260,6146,6758,6302,6319,6970,8630,8413
+ LT Borrowings,6044,4864,4260,6146,6758,6302,5973,6669,8347,8075
+ LT Finance Leases,0,0,0,0,0,0,346,301,283,338
+ Other LT Liabilities,2695,2834,2637,2194,2084,2034,2194,2023,1770,1582
+ Accrued Liabilities,1661,1416,1281,970,643,765,537,484,622,506
+ Pension Liabilities,796,1189,1117,1019,1026,944,1084,1226,894,670
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,238,230,238,205,415,325,572,312,254,406
Total Noncurrent Liabilities,8738,7698,6897,8340,8842,8335,8513,8992,10400,9995
Total Liabilities,12227,12085,11661,11359,12274,12021,12143,11925,13953,14206
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,5037,5222,5436,5623,5790,5990,6267,6598,6829,6945
+ Common Stock,345,348,350,353,355,357,360,363,364,365
+ Additional Paid in Capital,4692,4875,5086,5271,5436,5633,5907,6235,6465,6580
- Treasury Stock,2087,2510,3264,3984,4575,5135,5485,6680,6784,7301
+ Retained Earnings,4699,5555,6160,6975,8045,8910,9994,8243,8815,9319
+ Other Equity,-305,-952,-1423,-1713,-1642,-1762,-2090,-1994,-1635,-1727
Equity Before Minority Interest,7344,7316,6910,6901,7619,8003,8685,6167,7224,7236
+ Minority/Non Controlling Interest,65,66,71,70,70,50,41,35,29,23
Total Equity,7409,7382,6980,6971,7689,8054,8726,6202,7253,7259
Total Liabilities & Equity,19637,19467,18642,18330,19962,20075,20869,18126,21206,21464
Shares Outstanding,301,300,296,292,289,288,288,286,287,285
Capital Leases - Total,0,0,0,0,0,0,468,426,398,446
Net Debt,6565,6360,6373,6360,7111,6931,6235,5426,8398,7982
Net Debt to Equity,88.61,86.15,91.29,91.23,92.49,86.05,71.45,87.50,115.79,109.96
Tangible Common Equity Ratio,-53,-46,-45,-40,-40,-31,2,-30,-56,-45
Current Ratio,1.35,1.11,0.93,1.42,1.34,1.27,1.33,1.75,1.32,1.30
Cash Conversion Cycle,80.32,81.72,83.23,82.96,79.21,77.59,76.72,77.22,75.29,72.26
Number of Employees,45415,47000,47000,47565,48400,49000,50200,44000,47000,47000
