,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,114688,119171,132854,142970,154287,154213,156721,162998,139485,140474
ST Debt,38063,39172,42998,49669,51621,53493,54313,51666,50037,50568
LT Debt,76625,79999,89856,93301,102666,100720,102408,111332,89448,89906
Total Debt/EBITDA,9.64,10.97,8.51,6.58,6.90,7.35,8.45,13.98,8.86,7.29
Net Debt/EBITDA,8.43,9.98,7.60,5.85,6.07,6.56,7.43,11.71,7.47,5.91
Total Debt/EBIT,21.09,34.64,17.37,10.98,11.09,12.18,15.60,38.82,14.27,11.00
Net Debt/EBIT,18.43,31.52,15.51,9.76,9.76,10.86,13.72,32.49,12.03,8.91
EBITDA to Interest Expense,14.35,13.63,20.20,2.22,2.19,1.96,1.76,1.14,2.23,2.48
EBITDA-CapEx/Interest Expense,6.39,4.27,10.89,1.50,1.50,1.23,1.04,0.58,1.35,1.59
EBIT to Interest Expense,6.56,4.32,9.89,1.33,1.36,1.18,0.95,0.41,1.39,1.64
Interest Expense,829,797,773,9803,10237,10691,10521,10258,7055,7778
Common Equity/Total Assets,11.73,11.80,6.43,6.59,8.25,8.85,7.88,6.84,13.93,12.43
Long-Term Debt/Equity (%),286.48,317.78,312.53,318.62,293.20,279.27,308.18,361.34,183.97,208.27
Long-Term Debt/Capital (%),55.23,55.50,60.95,58.77,58.44,56.89,57.82,61.37,51.00,52.21
Long-Term Debt/Total Assets (%),37.93,38.36,39.95,39.21,39.82,39.26,39.61,41.66,34.80,35.14
Total Debt/Equity (%),428.79,473.39,462.08,488.24,440.62,427.59,471.63,529.03,286.88,325.42
Total Debt/Capital (%),82.66,82.68,90.12,90.06,87.83,87.10,88.48,89.85,79.52,81.58
Total Debt/Total Assets (%),56.77,57.15,59.07,60.08,59.85,60.11,60.62,60.99,54.27,54.90
Net Debt to Equity,374.70,430.66,412.44,433.92,387.81,381.23,414.69,442.83,241.77,263.71
Net Debt/Capital (%),80.64,81.28,89.06,88.95,86.39,85.75,86.33,87.37,75.91,77.41
EBITDA,11895,10863,15613,21737,22370,20974,18536,11656,15735,19265
EBITDA-CapEx,5298,3400,8417,14745,15321,13189,10904,5914,9508,12399
Operating Income (Loss),5439,3440,7647,13020,13917,12666,10046,4199,9775,12772
