,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,914,849,863,897,1007,1046,1110,1057,1269,1375
"+ Cash, Cash Equivalents & STI",112,85,99,159,149,178,208,94,99,96
+ Cash & Cash Equivalents,112,85,99,159,149,178,208,94,99,96
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,467,436,411,455,529,536,566,594,647,709
"+ Accounts Receivable, Net",467,436,411,455,529,536,566,594,647,709
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,210,205,214,222,255,269,274,298,415,442
+ Raw Materials,98,98,98,100,119,123,129,132,185,222
+ Work In Process,38,35,35,41,43,47,43,56,76,78
+ Finished Goods,74,72,81,80,94,99,102,110,154,142
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,125,124,138,61,74,63,61,71,109,128
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,1239,1160,1156,1270,1543,1573,1680,1758,2057,2117
"+ Property, Plant & Equip, Net",514,511,517,564,668,718,749,799,799,779
"+ Property, Plant & Equip",933,935,954,1023,1177,1233,1313,1421,1406,1435
- Accumulated Depreciation,419,423,437,459,509,516,564,622,606,656
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,724,648,638,706,875,855,931,959,1258,1339
+ Total Intangible Assets,570,557,562,643,767,752,742,747,956,966
+ Goodwill,456,444,446,476,540,535,536,550,649,660
+ Other Intangible Assets,114,113,115,167,227,217,206,197,307,306
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,154,91,77,63,108,103,189,212,302,372
Total Assets,2153,2009,2018,2167,2550,2619,2789,2815,3327,3492
+ Payables & Accruals,547,563,333,569,670,685,699,790,1045,1042
+ Accounts Payable,146,146,142,147,168,197,186,176,273,253
+ Accrued Taxes,62,59,63,48,72,74,69,89,135,191
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,340,358,128,374,430,414,444,525,638,598
+ ST Debt,17,116,14,19,20,50,56,50,101,106
+ ST Borrowings,17,116,14,19,20,50,56,50,101,106
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,0,0,248,0,0,0,0,0,0,0
+ Deferred Revenue,83,82,89,100,107,105,122,149,193,193
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,16,19,22,0,0,0,0,0,0,0
+ Misc ST Liabilities,-99,-101,136,-100,-107,-105,-122,-149,-193,-193
Total Current Liabilities,564,679,595,588,690,734,755,840,1147,1148
+ LT Debt,396,336,577,875,960,985,1235,1284,1581,1908
+ LT Borrowings,396,336,577,875,960,985,1235,1284,1581,1908
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,258,275,266,269,353,309,379,407,428,411
+ Accrued Liabilities,64,57,71,64,51,49,45,34,62,111
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,193,218,195,205,301,261,333,373,366,300
Total Noncurrent Liabilities,654,611,843,1144,1313,1294,1614,1692,2009,2320
Total Liabilities,1218,1290,1438,1732,2003,2029,2369,2532,3155,3468
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,654,671,698,731,748,765,784,806,826,851
+ Common Stock,0,0,0,0,0,0,0,0,0,0
+ Additional Paid in Capital,653,670,698,731,747,765,784,805,826,850
- Treasury Stock,1721,2096,2543,3007,3368,3815,4539,5284,6259,7326
+ Retained Earnings,2037,2357,2692,3066,3433,3942,4499,5096,5859,6727
+ Other Equity,-35,-213,-267,-355,-265,-302,-324,-335,-255,-227
Equity Before Minority Interest,935,720,580,435,547,590,421,283,171,25
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
Total Equity,935,720,580,435,547,590,421,283,171,25
Total Liabilities & Equity,2153,2009,2018,2167,2550,2619,2789,2815,3327,3492
Shares Outstanding,29,28,27,26,26,25,24,23,23,22
Capital Leases - Total,0,0,0,0,0,0,0,0,0,0
Net Debt,301,367,493,735,831,857,1083,1240,1583,1919
Net Debt to Equity,32.21,50.96,84.86,169.07,151.87,145.17,257.48,438.75,923.68,7738.35
Tangible Common Equity Ratio,23,11,1,-14,-12,-9,-16,-22,-33,-37
Current Ratio,1.62,1.25,1.45,1.53,1.46,1.42,1.47,1.26,1.11,1.20
Cash Conversion Cycle,89.98,85.92,87.91,88.53,93.14,90.05,90.23,99.45,95.74,101.61
Number of Employees,12500,13100,13500,14200,15400,16000,16200,16500,17800,18000
