,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,4952,7859,10194,10943,9046,7430,8325,6571,6540,5476
- Cash & Cash Equivalents,80,107,73,328,194,105,221,1370,470,338
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,871,803,686,2955,2569,2103,3207,5053,4086,3875
Enterprise Value,4493,7445,9552,12318,9994,8297,10011,8278,7510,6934
Total Capital,2547,2948,3577,6524,6763,6638,8341,8818,8329,8176
Total Debt/Capital (%),34.20,27.24,19.18,45.29,37.99,31.68,38.45,57.30,49.06,47.39
Total Debt / EV,0.19,0.11,0.07,0.24,0.26,0.25,0.32,0.61,0.54,0.56
EV/Sales,0.87,1.39,1.71,2.08,1.27,1.00,1.14,2.32,1.22,0.72
EV/EBITDA,4.06,6.07,5.79,6.73,5.89,7.07,6.54,0,7.03,6.51
EV/EBIT,5.36,7.99,7.18,8.40,7.55,10.71,9.04,0,11.14,10.67
EV/Cash Flow to Firm,4.48,7.11,6.01,8.77,6.02,6.64,5.66,0,6.71,4.66
EV/Free Cash Flow to Firm,2.86,4.28,3.95,5.92,3.72,3.76,4.06,239.62,5.32,2.20
Diluted Market Cap,5110,8177,10536,11037,9105,7477,8412,6531,6585,5492
Diluted Enterprise Value,5901,8873,11149,13664,11480,9475,11398,10214,10201,9029
EV per Share,32.68,56.62,76.31,99.88,81.21,67.35,81.39,66.64,59.64,54.37
TTM Sales,5156,5368,5598,5931,7894,8264,8781,3566,6176,9646
TTM EBITDA,1108,1226,1650,1829,1696,1173,1530,-502,1068,1065
TTM Operating Income,838,932,1330,1466,1324,775,1107,-922,674,650
TTM Cash Flow to Firm,1003,1047,1589,1404,1661,1250,1770,-171,1119,1487
TTM Free Cash Flow to Firm,1569,1741,2420,2082,2687,2210,2466,35,1411,3158
