,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,9669,14028,17779,16603,17446,35725,40616,44779,52017,50223
- Cash & Cash Equivalents,153,237,911,1787,61,83,75,240,567,535
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,1,0,-1
+ Total Debt,2574,2591,3382,4478,4479,15990,14420,13488,11882,11967
Enterprise Value,12090,16382,20250,19294,21864,51632,54961,58028,63332,61654
Total Capital,3969,4364,5549,6746,7132,17182,16016,15564,15095,15519
Total Debt/Capital (%),64.85,59.37,60.95,66.38,62.80,93.06,90.03,86.66,78.71,77.11
Total Debt / EV,0.21,0.16,0.17,0.23,0.20,0.31,0.26,0.23,0.19,0.19
EV/Sales,2.02,2.68,3.22,3.00,3.27,6.94,4.94,4.99,4.99,4.39
EV/EBITDA,9.45,11.58,13.28,11.64,13.52,30.39,17.87,18.13,17.58,17.66
EV/EBIT,11.56,13.88,15.60,13.46,15.75,41.74,23.11,22.78,21.88,22.15
EV/Cash Flow to Firm,12.00,14.98,18.99,18.62,18.39,26.48,18.58,19.92,19.44,18.05
EV/Free Cash Flow to Firm,10.15,12.96,16.25,15.84,15.65,24.25,16.54,16.92,17.06,16.25
Diluted Market Cap,9988,14028,18211,16919,17743,27890,40969,45251,52375,50940
Diluted Enterprise Value,12409,16382,20682,19610,22161,43797,55314,58500,63690,62371
EV per Share,61.07,84.90,107.80,105.37,121.64,36.72,39.07,41.23,44.66,43.78
TTM Sales,5997,6121,6282,6440,6690,7442,11120,11618,12683,14057
TTM EBITDA,1280,1415,1525,1657,1617,1699,3076,3200,3602,3492
TTM Operating Income,1046,1180,1298,1433,1388,1237,2378,2547,2894,2783
TTM Cash Flow to Firm,1007,1093,1066,1036,1189,1950,2958,2913,3257,3416
TTM Free Cash Flow to Firm,1191,1264,1246,1218,1397,2130,3323,3430,3712,3795
