,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.15,0.23,0.58,1.70,0.05,0.01,0.01,0.03,0.09,0.07
Current Ratio,1.09,1.17,1.15,2.60,0.90,0.38,0.35,0.31,0.47,0.47
Quick Ratio,0.75,0.82,0.97,2.31,0.62,0.22,0.18,0.17,0.26,0.25
CFO/Avg Current Liab,0.77,0.99,0.76,0.71,0.91,0.46,0.41,0.35,0.41,0.39
Common Equity/Total Assets,17.01,21.43,24.43,23.16,26.47,2.44,3.22,4.17,6.35,6.85
Long-Term Debt/Equity (%),110.14,112.82,131.70,209.37,179.52,64.38,55.15,46.76,46.36,44.07
Long-Term Debt/Capital (%),63.19,59.30,51.81,66.23,61.69,84.43,80.09,71.59,76.70,71.34
Long-Term Debt/Total Assets (%),30.58,31.28,32.42,45.63,43.90,29.65,25.90,22.38,22.88,21.36
Total Debt/Equity (%),113.04,112.95,154.92,209.84,182.74,70.96,62.00,56.60,47.58,47.63
Total Debt/Capital (%),64.85,59.37,60.95,66.38,62.80,93.06,90.03,86.66,78.71,77.11
Total Debt/Total Assets (%),31.39,31.32,38.13,45.74,44.69,32.69,29.12,27.10,23.48,23.09
CFO/Total Liabilities,14.62,17.09,14.82,12.26,13.71,6.11,9.42,9.46,11.22,10.62
CFO/CapEx,4.71,5.98,5.51,5.16,4.99,8.96,6.78,4.75,6.32,7.49
Altman's Z-Score,5.55,6.29,5.91,5.25,6.92,2.62,4.01,3.98,4.66,3.82
