,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,115204,142825,145272,93809,93705,79330,82201,71039,91993,107055
- Cash & Cash Equivalents,2113,10027,12851,8229,7588,17940,11631,5997,5338,5412
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,375,393,579,476,59,147,125,19,-5,-31
+ Total Debt,4003,11936,21197,26346,33542,27322,24593,31402,26695,25230
Enterprise Value,117450,145026,152441,108736,101796,76710,82567,95052,112163,125869
Total Capital,10485,25063,39778,44977,52614,46494,44107,45803,43015,40887
Total Debt/Capital (%),38.17,47.62,53.29,58.58,63.75,58.76,55.76,68.56,62.06,61.71
Total Debt / EV,0.03,0.08,0.14,0.24,0.33,0.36,0.30,0.33,0.24,0.20
EV/Sales,10.49,5.83,4.67,3.58,3.90,3.47,3.68,3.85,4.11,4.61
EV/EBITDA,24.12,8.89,6.55,5.79,6.61,7.97,14.51,8.33,9.24,9.63
EV/EBIT,25.96,9.50,6.87,6.17,7.21,9.35,19.26,9.58,11.11,11.47
EV/Cash Flow to Firm,35.29,11.03,7.29,6.24,8.29,8.38,8.11,11.56,9.24,12.84
EV/Free Cash Flow to Firm,33.39,10.58,7.04,5.98,7.91,7.61,7.50,10.72,8.82,11.95
Diluted Market Cap,127242,156926,155385,97246,94493,80939,82916,71549,92580,108343
Diluted Enterprise Value,129507,159228,164310,115839,120506,90468,96003,96973,113932,128130
EV per Share,76.54,96.75,107.20,83.00,77.83,59.84,65.22,75.80,89.44,100.94
TTM Sales,11202,24890,32639,30390,26107,22127,22449,24689,27305,27281
TTM EBITDA,4869,16315,23291,18791,15410,9629,5691,11407,12145,13077
TTM Operating Income,4524,15265,22193,17633,14124,8200,4287,9927,10095,10974
TTM Cash Flow to Firm,3328,13152,20904,17430,12282,9154,10178,8220,12134,9806
TTM Free Cash Flow to Firm,3518,13709,21651,18178,12872,10078,11003,8870,12713,10534
