,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1534,1499,1422,1310,1308,1282,1266,1254,1254,1247
Diluted Weighted Avg Shares,1695,1647,1521,1358,1319,1308,1277,1263,1262,1262
Basic Weighted Avg Shares,1529,1522,1464,1339,1307,1298,1270,1257,1256,1255
Revenue per Share,7.33,16.35,22.29,22.70,19.97,17.05,17.68,19.64,21.74,21.74
EBITDA per Share,3.19,10.72,15.91,14.03,11.79,7.42,4.48,9.07,9.67,10.42
Operating Income per Share,2.96,10.03,15.16,13.17,10.81,6.32,3.38,7.90,8.04,8.74
"Basic EPS, GAAP",2.01,7.95,12.37,10.08,3.54,4.20,4.24,0.10,4.96,3.66
Basic EPS from Cont Ops,2.00,7.92,12.37,10.07,3.55,4.21,4.22,0.07,4.94,3.64
"Diluted EPS, GAAP",1.81,7.35,11.91,9.94,3.51,4.17,4.22,0.10,4.93,3.64
Diluted EPS from Cont Ops,1.80,7.32,11.90,9.93,3.52,4.17,4.20,0.07,4.91,3.62
Dividend per Share,0,0,1.28,1.83,2.09,2.29,2.54,2.74,2.87,2.96
Cash Flow per Share,2.03,8.42,13.89,12.45,9.10,6.47,7.20,6.50,9.06,7.23
Free Cash Flow per Basic Share,1.91,8.06,13.38,11.89,8.65,5.76,6.55,5.98,8.60,6.65
Cash & Equivalents per Share,1.39,6.76,10.27,9.08,19.50,23.47,19.24,5.91,5.20,5.12
Book Value per Share,3.98,8.49,12.66,13.86,14.54,14.84,15.32,11.47,13.02,12.58
Tangible Book Value per Share,-0.86,2.38,5.41,7.04,-0.58,1.31,3.75,-18.35,-16.53,-12.83
