,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,35.91,41.33,43.73,43.11,3322.53,93.24,58.82,53.09,35.66,33.36
Price/Earnings Average,29.23,35.59,41.06,39.49,3132.07,100.60,57.12,43.81,26.97,28.76
Price/Earnings High,36.38,42.58,45.27,44.98,3507.88,119.57,66.14,55.34,39.53,35.56
Price/Earnings Low,23.67,29.79,35.52,33.19,2438.14,82.75,47.16,25.75,16.04,21.97
Price/Book Value,5.95,5.83,5.20,5.08,6.79,6.42,6.85,6.25,8.99,6.90
Price/Book Value Average,4.84,5.03,4.88,4.65,6.40,6.93,6.65,5.15,6.80,5.95
Price/Book Value High,6.02,6.01,5.38,5.30,7.17,8.24,7.70,6.51,9.97,7.35
Price/Book Value Low,3.92,4.21,4.22,3.91,4.98,5.70,5.49,3.03,4.05,4.54
Price/Tangible Book Value,-39.58,-16.31,-7.99,-11.07,-3.39,-3.62,-4.66,-5.29,-8.32,-8.10
Price/Tangible Book Value Average,-32.22,-14.05,-7.50,-10.14,-3.20,-3.91,-4.52,-4.37,-6.30,-6.98
Price/Tangible Book Value High,-40.09,-16.80,-8.27,-11.55,-3.58,-4.64,-5.24,-5.52,-9.23,-8.63
Price/Tangible Book Value Low,-26.09,-11.76,-6.49,-8.52,-2.49,-3.21,-3.73,-2.57,-3.74,-5.33
Price/Sales,3.68,3.76,3.55,3.41,3.29,2.87,3.23,3.45,5.98,4.92
Price/Sales Average,2.99,3.24,3.33,3.13,3.10,3.10,3.14,2.85,4.52,4.24
Price/Sales High,3.73,3.87,3.68,3.56,3.47,3.68,3.63,3.60,6.63,5.25
Price/Sales Low,2.43,2.71,2.88,2.63,2.41,2.55,2.59,1.68,2.69,3.24
Price/Cash Flow,20.80,21.90,22.23,22.82,42.80,24.23,24.27,15.68,21.56,24.47
Price/Cash Flow Average,16.93,18.86,20.87,20.91,40.35,26.15,23.57,12.94,16.31,21.09
Price/Cash Flow High,21.07,22.56,23.01,23.81,45.19,31.08,27.29,16.34,23.90,26.08
Price/Cash Flow Low,13.71,15.79,18.05,17.57,31.41,21.51,19.46,7.60,9.70,16.12
Price/Free Cash Flow,19.01,20.02,19.89,20.39,30.27,19.36,19.45,14.46,20.90,22.53
Price/Free Cash Flow Average,15.47,17.24,18.67,18.68,28.54,20.89,18.89,11.93,15.81,19.42
Price/Free Cash Flow High,19.25,20.62,20.59,21.27,31.96,24.83,21.87,15.07,23.17,24.01
Price/Free Cash Flow Low,12.53,14.43,16.15,15.70,22.21,17.19,15.60,7.01,9.40,14.84
EV/Sales,3.52,3.70,3.70,3.51,4.24,3.41,3.87,3.96,6.32,5.31
EV/Sales Average,2.84,3.19,3.48,3.22,4.05,3.64,3.78,3.36,4.91,4.64
EV/Sales High,3.56,3.81,3.82,3.66,4.43,4.21,4.27,4.10,6.95,5.63
EV/Sales Low,2.28,2.67,3.04,2.72,3.34,3.09,3.24,2.19,3.13,3.65
EV/EBITDA,20.21,21.53,22.13,20.93,35.79,21.79,27.79,22.67,26.38,22.34
EV/EBITDA Average,16.32,18.56,20.85,19.21,34.16,23.22,27.12,19.23,20.49,19.52
EV/EBITDA High,20.48,22.18,22.86,21.81,37.38,26.91,30.66,23.50,29.01,23.69
EV/EBITDA Low,13.08,15.55,18.20,16.23,28.20,19.76,23.23,12.53,13.08,15.36
EV/EBIT,22.74,24.28,25.45,24.66,92.30,36.98,43.29,32.67,32.45,26.21
EV/EBIT Average,18.36,20.93,23.98,22.64,88.08,39.40,42.26,27.71,25.21,22.90
EV/EBIT High,23.04,25.01,26.29,25.70,96.40,45.66,47.76,33.87,35.69,27.79
EV/EBIT Low,14.72,17.54,20.93,19.12,72.73,33.52,36.18,18.06,16.09,18.02
Last Price,70.58,85.01,91.60,101.07,123.15,125.71,152.77,158.55,332.80,336.14
High Price,71.49,87.58,94.82,105.45,130.02,161.21,171.78,165.27,369.00,358.25
Low Price,46.52,61.28,74.39,77.80,90.37,111.57,122.50,76.91,149.74,221.39
Enterprise Value,6272,7480,7994,8574,14041,13567,16432,16216,29915,29074
Enterprise Value Average,5064,6447,7533,7872,13399,14457,16039,13754,23237,25399
Enterprise Value High,6356,7705,8259,8936,14665,16752,18127,16813,32898,30824
Enterprise Value Low,4059,5403,6577,6650,11063,12299,13734,8963,14832,19989
