,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.37,0.30,0.28,0.32,0.19,0.06,0.10,0.24,0.22,0.19
Current Ratio,0.94,0.90,0.86,0.92,0.92,0.69,0.71,0.79,0.78,0.77
Quick Ratio,0.79,0.75,0.72,0.77,0.61,0.54,0.56,0.66,0.63,0.63
CFO/Avg Current Liab,0.28,0.29,0.27,0.26,0.12,0.17,0.21,0.31,0.41,0.32
Common Equity/Total Assets,61.19,66.96,66.71,69.45,22.62,28.31,27.81,30.83,41.11,52.84
Long-Term Debt/Equity (%),37.71,238.88,0,1091.35,306.57,268.17,306.46,251.14,850.16,1339.29
Long-Term Debt/Capital (%),10.51,22.91,34.71,28.41,59.80,54.29,56.61,53.71,50.08,43.49
Long-Term Debt/Total Assets (%),7.64,20.22,36.33,28.06,41.40,36.79,40.22,37.43,42.54,41.79
Total Debt/Equity (%),56.74,251.29,-623.11,1140.63,345.18,287.63,329.50,260.72,875.95,1386.49
Total Debt/Capital (%),15.81,24.11,36.25,29.69,67.33,58.23,60.86,55.76,51.60,45.02
Total Debt/Total Assets (%),11.49,21.27,37.94,29.33,46.61,39.46,43.25,38.86,43.83,43.27
CFO/Total Liabilities,22.19,19.89,14.98,15.85,4.04,8.81,9.10,14.51,18.63,15.57
CFO/CapEx,8.65,9.01,7.49,7.33,2.30,3.71,3.79,10.77,21.94,10.19
Altman's Z-Score,6.02,6.20,5.64,5.88,3.01,4.25,3.53,3.64,5.30,5.84
