,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,10.09,11.36,11.28,11.14,10.90,10.56,9.75,8.59,7.62,8.45
Long-Term Debt/Equity (%),35.17,14.81,10.89,7.01,4.99,9.55,23.43,16.94,13.56,13.30
Long-Term Debt/Capital (%),25.46,12.70,9.75,6.08,3.25,5.55,17.17,15.02,11.83,4.13
Long-Term Debt/Total Assets (%),4.06,1.91,1.37,0.85,0.58,1.05,2.49,1.64,1.09,0.73
Total Debt/Equity (%),35.17,14.82,10.89,13.56,51.87,68.94,37.03,16.94,13.56,158.41
Total Debt/Capital (%),25.46,12.72,9.75,11.77,33.82,40.02,27.14,15.02,11.83,49.19
Total Debt/Total Assets (%),4.06,1.91,1.37,1.64,6.01,7.60,3.94,1.64,1.09,8.66
CFO/Total Liabilities,1.77,0.91,1.03,1.07,1.58,1.92,1.13,0.98,0.73,1.74
CFO/CapEx,9.90,2.58,3.40,3.05,5.49,9.12,5.96,4.20,3.05,7.74
Altman's Z-Score,0.14,0.15,0.15,0.18,0.20,0.19,0.21,0.17,0.18,0.18
