,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,5513,5820,5615,8741,10041,7583,8545,7092,9572,7308
- Cash & Cash Equivalents,9350,8020,6906,2148,1330,1233,1448,1617,10878,1997
+ Preferred Equity and Hybrid Capital,1004,1004,828,710,566,566,566,566,440,440
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,2274,1093,817,1035,3983,5224,2723,1336,1012,7751
Enterprise Value,-4262,-3946,-7288,-5035,-1901,-2597,-3339,-8354,-23902,1587
Total Capital,8930,8597,8379,8791,11776,13052,10033,8897,8555,15756
Total Debt/Capital (%),25.46,12.72,9.75,11.77,33.82,40.02,27.14,15.02,11.83,49.19
Total Debt / EV,-0.53,-0.28,-0.11,-0.21,-2.09,-2.01,-0.82,-0.16,-0.04,4.88
EV/Sales,0,0,0,0,0,0,0,0,0,0.50
EV/EBITDA,0,0,0,0,0,0,0,0,0,14.43
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0,0,0,0,0,0,0,0,0,1.20
EV/Free Cash Flow to Firm,0,0,0,0,0,0,0,0,0,1.05
Diluted Market Cap,5501,5527,5596,8792,10657,8349,9655,7158,10116,7387
Diluted Enterprise Value,-571,-395,335,8388,13876,12906,11496,7443,690,13581
EV per Share,0,0,0,0,0,0,0,0,0,10.68
TTM Sales,2034,2189,2092,2383,2609,2782,2834,2789,2911,3152
TTM EBITDA,131,129,151,123,179,193,188,86,-14,110
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,718,343,454,538,848,982,379,597,583,1324
TTM Free Cash Flow to Firm,806,519,612,734,1017,1111,496,768,789,1514
