,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,15357,17020,16453,16380,15425,16196,15561,14919,16792,19640
+ Sales & Services Revenue,15357,17020,16453,16380,15425,16196,15561,14919,16792,19640
- Cost of Revenue,6738,7719,7434,6968,6453,7034,6320,5380,6588,8347
+ Cost of Goods & Services,6738,7719,7434,6968,6453,7034,6320,5380,6588,8347
Gross Profit,8619,9301,9020,9412,8972,9162,9241,9538,10204,11292
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,5538,6069,5686,5937,5541,6409,6493,6551,6781,7514
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,5538,6069,5686,5937,5541,6409,6493,6551,6781,7514
Operating Income (Loss),3081,3232,3334,3475,3431,2753,2749,2988,3423,3779
- Non-Operating (Income) Loss,971,742,711,2999,615,780,914,842,911,1358
"+ Interest Expense, Net",848,878,866,861,879,973,1073,1166,1199,1396
+ Interest Expense,906,885,874,877,895,984,1073,1166,1199,1396
- Interest Income,58,7,8,16,16,12,0,0,0,0
+ Other Non-Op (Income) Loss,123,-136,-155,2138,-264,-193,-159,-324,-288,-38
Pretax Income,2110,2490,2623,476,2816,1974,1835,2146,2512,2420
- Income Tax Expense (Benefit),684,942,920,-74,970,115,-13,41,116,5
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1484,1638,1769,621,1929,1931,1920,2197,2488,2306
- Net Extraordinary Losses (Gains),8,8,-273,17,33,15,-3,-7,0,-3
+ Discontinued Operations,10,48,284,-2,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-2,-39,-557,19,33,15,-3,-7,0,-3
Income (Loss) Incl. MI,1476,1630,2042,604,1896,1916,1922,2204,2488,2309
- Minority Interest,-4,-4,-5,-7,-16,-7,1,3,0,2
"Net Income, GAAP",1480,1634,2047,611,1913,1924,1921,2200,2488,2307
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1480,1634,2047,611,1913,1924,1921,2200,2488,2307
Basic Weighted Avg Shares,487,489,490,491,492,493,494,496,501,512
"Basic EPS, GAAP",3.04,3.34,4.17,1.24,3.89,3.90,3.89,4.44,4.97,4.51
Basic EPS from Cont Ops,3.05,3.35,3.61,1.26,3.92,3.92,3.89,4.43,4.97,4.50
Diluted Weighted Avg Shares,487,489,491,492,493,494,495,497,502,513
"Diluted EPS, GAAP",3.04,3.34,4.17,1.24,3.88,3.90,3.88,4.42,4.96,4.49
Diluted EPS from Cont Ops,3.05,3.35,3.61,1.26,3.92,3.91,3.88,4.42,4.96,4.49
EBITDA,4955,5305,5488,5566,5558,5154,5489,5895,6469,7064
EBITDA Margin (%),32.27,31.17,33.36,33.98,36.03,31.82,35.27,39.51,38.53,35.97
EBITA,3081,3232,3334,3475,3431,2753,2749,2988,3423,3779
EBIT,3081,3232,3334,3475,3431,2753,2749,2988,3423,3779
Gross Margin (%),56.12,54.65,54.82,57.46,58.16,56.57,59.39,63.94,60.77,57.50
Operating Margin (%),20.06,18.99,20.26,21.21,22.24,17.00,17.66,20.03,20.38,19.24
Profit Margin (%),9.64,9.60,12.44,3.73,12.40,11.88,12.35,14.75,14.82,11.75
Sales per Employee,829167,918560,945315,928893,873140,921152,893922,888694,1006232,1157034
Dividend per Share,1.96,2.04,2.16,2.28,2.42,2.55,2.73,2.87,3.04,3.21
Depreciation Expense,1874,2073,2155,2091,2126,2400,2740,2907,3046,3286
