,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,8696,5881,5695,6038,6380,7343,7887,7414,8171,9112
+ Sales & Services Revenue,8696,5881,5695,6038,6380,7343,7887,7414,8171,9112
- Cost of Revenue,4455,3050,2976,3169,3356,3863,3956,3806,4131,4883
+ Cost of Goods & Services,4455,3050,2976,3169,3356,3863,3956,3806,4131,4883
Gross Profit,4241,2831,2719,2869,3024,3480,3931,3608,4040,4229
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2919,1869,1649,1666,1698,2079,2298,2225,2373,2568
"+ Selling, General & Admin",1838,1184,1021,1000,979,1254,1403,1293,1353,1450
+ Research & Development,1055,681,620,553,568,637,687,686,734,779
+ Other Operating Expense,26,4,8,113,151,188,208,246,286,339
Operating Income (Loss),1322,962,1070,1203,1326,1401,1633,1383,1667,1661
- Non-Operating (Income) Loss,177,2123,153,359,250,299,632,209,115,146
"+ Interest Expense, Net",94,105,160,185,187,204,203,207,201,212
+ Interest Expense,113,126,173,205,201,222,220,220,208,226
- Interest Income,19,21,13,20,14,18,17,13,7,14
+ Other Non-Op (Income) Loss,83,2018,-7,174,63,95,429,2,-86,-66
Pretax Income,1145,-1161,917,844,1076,1102,1001,1174,1552,1515
- Income Tax Expense (Benefit),40,-465,274,282,1227,133,130,221,302,148
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1105,-696,643,562,-151,969,871,953,1250,1367
- Net Extraordinary Losses (Gains),12,-1994,36,4,8,6,6,8,10,8
+ Discontinued Operations,166,1996,-30,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,-154,-3990,66,4,8,6,6,8,10,8
Income (Loss) Incl. MI,1093,1298,607,558,-159,963,865,945,1240,1359
- Minority Interest,-6,-1,-3,-2,-4,-3,-3,-4,-5,-4
"Net Income, GAAP",1099,1299,610,560,-155,966,868,949,1245,1363
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1099,1299,610,560,-155,966,868,949,1245,1363
Basic Weighted Avg Shares,266,246,200,170,163,162,167,170,169,168
"Basic EPS, GAAP",4.13,5.29,3.06,3.30,-0.95,5.95,5.21,5.58,7.36,8.14
Basic EPS from Cont Ops,4.15,-2.83,3.22,3.31,-0.93,5.97,5.23,5.61,7.39,8.16
Diluted Weighted Avg Shares,271,246,202,173,163,172,176,174,174,172
"Diluted EPS, GAAP",4.06,5.29,3.02,3.24,-0.95,5.62,4.94,5.45,7.17,7.93
Diluted EPS from Cont Ops,4.09,-2.83,3.19,3.25,-0.93,5.63,4.96,5.47,7.20,7.95
EBITDA,1550,1135,1220,1498,1669,1761,2027,1792,2105,2101
EBITDA Margin (%),17.82,19.30,21.42,24.81,26.16,23.98,25.70,24.17,25.76,23.06
EBITA,1322,962,1070,1203,1326,1401,1633,1383,1667,1661
EBIT,1322,962,1070,1203,1326,1401,1633,1383,1667,1661
Gross Margin (%),48.77,48.14,47.74,47.52,47.40,47.39,49.84,48.66,49.44,46.41
Operating Margin (%),15.20,16.36,18.79,19.92,20.78,19.08,20.70,18.65,20.40,18.23
Profit Margin (%),12.64,22.09,10.71,9.27,-2.43,13.16,11.01,12.80,15.24,14.96
Sales per Employee,414095,280048,406786,431286,425333,458938,463941,411889,436952,455600
Dividend per Share,1.10,1.29,1.39,1.65,1.88,2.08,2.27,2.56,2.85,3.16
Depreciation Expense,228,173,150,295,343,360,394,409,438,440
