,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.39,0.06,0.10,0.22,0.11,0.11,0.12,0.15,0.15,0.05
Current Ratio,1.10,0.50,0.41,0.81,0.45,0.49,0.50,0.56,0.49,0.40
Quick Ratio,0.92,0.43,0.35,0.73,0.39,0.40,0.44,0.47,0.41,0.19
CFO/Avg Current Liab,1.00,0.81,0.55,0.52,0.76,0.70,0.68,0.73,0.71,0.51
Common Equity/Total Assets,50.08,70.54,38.50,59.44,54.95,66.82,59.93,62.98,67.12,86.18
Long-Term Debt/Equity (%),232.19,521.63,167.14,171.13,118.65,99.03,126.49,110.12,91.38,143.30
Long-Term Debt/Capital (%),50.25,35.61,43.03,44.36,36.16,30.76,37.49,35.86,29.26,25.40
Long-Term Debt/Total Assets (%),50.77,46.94,40.83,49.24,37.94,34.75,40.53,39.29,33.27,36.39
Total Debt/Equity (%),233.00,680.87,230.90,179.15,156.27,131.52,150.38,130.61,127.00,223.77
Total Debt/Capital (%),50.43,46.48,59.44,46.44,47.63,40.85,44.57,42.53,40.67,39.66
Total Debt/Total Assets (%),50.94,61.27,56.41,51.54,49.98,46.16,48.19,46.61,46.23,56.82
CFO/Total Liabilities,25.90,22.93,14.70,16.55,18.16,24.40,19.95,21.96,23.27,20.39
CFO/CapEx,3.47,3.33,3.75,3.49,4.05,4.05,4.41,4.33,4.31,3.86
Altman's Z-Score,9.58,10.77,7.72,10.37,8.85,10.29,8.55,9.99,10.01,6.05
