,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1276,1437,3168,2387,3009,2723,3400,3524,3610,3956
ST Debt,4,336,875,107,724,673,540,553,1013,1422
LT Debt,1271,1101,2293,2280,2284,2051,2860,2971,2598,2533
Total Debt/EBITDA,1.70,1.79,3.33,2.41,2.90,2.41,3.33,2.52,2.61,2.26
Net Debt/EBITDA,1.47,1.72,3.18,2.27,2.76,2.29,2.91,2.13,2.19,2.07
Total Debt/EBIT,2.08,2.18,4.30,3.11,3.76,3.26,4.88,3.39,3.61,2.81
Net Debt/EBIT,1.79,2.10,4.11,2.93,3.58,3.10,4.26,2.86,3.03,2.58
EBITDA to Interest Expense,9.84,11.49,7.85,8.27,8.70,8.71,8.05,10.10,10.90,12.58
EBITDA-CapEx/Interest Expense,7.92,9.39,6.48,6.96,7.16,6.93,6.34,8.32,8.79,10.60
EBIT to Interest Expense,8.07,9.44,6.07,6.40,6.71,6.43,5.50,7.51,7.88,10.13
Interest Expense,76,70,121,120,119,130,127,138,127,139
Common Equity/Total Assets,50.08,70.54,38.50,59.44,54.95,66.82,59.93,62.98,67.12,86.18
Long-Term Debt/Equity (%),232.19,521.63,167.14,171.13,118.65,99.03,126.49,110.12,91.38,143.30
Long-Term Debt/Capital (%),50.25,35.61,43.03,44.36,36.16,30.76,37.49,35.86,29.26,25.40
Long-Term Debt/Total Assets (%),50.77,46.94,40.83,49.24,37.94,34.75,40.53,39.29,33.27,36.39
Total Debt/Equity (%),233.00,680.87,230.90,179.15,156.27,131.52,150.38,130.61,127.00,223.77
Total Debt/Capital (%),50.43,46.48,59.44,46.44,47.63,40.85,44.57,42.53,40.67,39.66
Total Debt/Total Assets (%),50.94,61.27,56.41,51.54,49.98,46.16,48.19,46.61,46.23,56.82
Net Debt to Equity,200.76,656.97,220.82,169.01,148.88,124.79,131.21,110.09,106.73,204.99
Net Debt/Capital (%),46.50,45.43,58.36,44.99,46.42,39.59,39.85,36.82,35.29,36.75
EBITDA,749,804,952,992,1039,1130,1021,1396,1384,1747
EBITDA-CapEx,603,657,786,836,855,899,804,1149,1116,1472
Operating Income (Loss),614,660,737,768,801,834,697,1038,1001,1407
