,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,1369,1505,1374,1493,1733,1621,2293,2467,2599,2949
+ Depreciation & Amortization,317,336,278,289,316,378,409,480,511,515
+ Non-Cash Items,265,174,406,208,175,609,1192,1200,922,1274
+ Stock-Based Compensation,96,138,143,138,139,175,167,131,175,202
+ Deferred Income Taxes,25,-50,-15,1,10,1,9,26,-251,37
+ Asset Impairment Charge,43,0,0,0,0,0,12,30,20,0
+ Other Non-Cash Adj,101,86,278,69,26,433,1004,1013,977,1036
+ Chg in Non-Cash Work Cap,-375,-194,-149,-129,-98,-92,-1206,-1120,-937,-1638
+ (Inc) Dec in Accts Receiv,-217,-204,-175,-225,23,-292,-474,-114,-340,-486
+ (Inc) Dec in Inventories,0,0,0,0,0,0,0,0,0,0
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,125,263,135,205,147,106,255,-96,432,107
+ Inc (Dec) in Other,-283,-253,-109,-109,-269,94,-987,-910,-1029,-1258
+ Net Cash From Disc Ops,1,0,-3,0,0,0,0,0,0,0
Cash from Operating Activities,1577,1821,1906,1860,2126,2515,2688,3026,3093,3100
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,10,0,24,16,0,0,8,29,19,34
+ Disp of Fixed Prod Assets,10,0,24,16,0,0,8,29,19,34
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-343,-454,-512,-603,-701,-735,-971,-1060,-833,-932
+ Acq of Fixed Prod Assets,-235,-303,-335,-386,-471,-471,-566,-616,-506,-553
+ Acq of Intangible Assets,-108,-151,-177,-217,-230,-265,-404,-444,-327,-379
+ Net Change in LT Investment,-1264,-1355,-1207,4555,2804,-1422,-1514,3743,-3028,-6483
+ Dec in LT Investment,3639,2060,3841,5215,3594,3455,2909,7648,6238,4250
+ Inc in LT Investment,-4903,-3415,-5048,-661,-789,-4877,-4423,-3905,-9266,-10733
+ Net Cash From Acq & Div,119,-1,91,162,147,-612,-125,0,0,-12
+ Cash from Divestitures,161,24,99,162,234,0,0,0,0,0
+ Cash for Acq of Subs,-42,-26,-8,0,-87,-612,-125,0,0,-12
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-100,2624,-2156,-13216,3480,265,405,444,327,379
+ Net Cash From Disc Ops,-1,0,-17,0,0,0,0,0,0,0
Cash from Investing Activities,-1578,813,-3760,-9087,5730,-2505,-2198,3156,-3515,-7014
+ Dividends Paid,-805,-883,-928,-944,-995,-1064,-1293,-1470,-1575,-1659
+ Net Cash From Debt,-17,2170,-2175,1997,-2,-7,-2,-2,980,127
+ Cash From Debt,0,2173,0,1998,0,0,0,0,1982,128
+ Repayments of Debt,-17,-3,-2175,-1,-2,-7,-2,-2,-1002,-1
+ Cash (Repurchase) of Equity,-647,-667,-1557,-1156,-1260,-989,-938,-1006,-1372,-1969
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-647,-667,-1557,-1156,-1260,-989,-938,-1006,-1372,-1969
+ Other Financing Activities,1621,-2977,6277,8893,-6025,404,2025,-3412,8406,17154
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,151,-2358,1617,8790,-8282,-1656,-208,-5891,6438,13653
Effect of Foreign Exchange Rates,1,8,-106,-11,15,6,-29,-34,74,-99
Net Changes in Cash,150,277,-238,1563,-425,-1645,283,292,6016,9739
EBITDA,1936,2185,1914,2102,2246,2423,2872,3077,3413,3867
EBITDA Margin (%),17.78,18.47,18.13,18.62,18.74,18.84,21.09,21.91,23.40,24.10
Net Cash Paid for Acquisitions,-119,1,-90,-162,-147,612,126,0,0,12
Free Cash Flow,1234,1367,1393,1256,1425,1780,1717,1966,2260,2167
Free Cash Flow to Firm,1240,1371,1398,1294,1480,1856,1816,2049,2306,2231
Free Cash Flow to Equity,1335,3688,-582,3486,1653,2038,2128,2437,3586,2708
Free Cash Flow per Basic Share,2.56,2.85,2.95,2.75,3.18,4.04,3.95,4.56,5.30,5.17
Price/Free Cash Flow,15.33,14.81,15.92,16.61,16.16,18.29,19.77,15.50,21.55,22.16
Cash Flow to Net Income,1.12,1.20,1.31,1.25,1.23,1.55,1.17,1.23,1.19,1.05
