,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,6.78,6.60,6.62,6.51,6.23,6.62,5.61,4.64,5.17,6.36
Days Sales Outstanding,53.81,55.29,55.10,56.04,58.58,55.17,65.10,78.68,70.58,57.40
Inventory Turnover,23.54,24.35,24.95,27.88,29.87,32.26,37.96,38.12,43.76,49.43
Days Inventory Outstanding,15.51,14.99,14.63,13.09,12.22,11.31,9.62,9.58,8.34,7.38
Accounts Payable Turnover,7.47,7.28,7.22,6.65,6.18,6.87,5.72,4.65,4.38,4.69
Accounts Payable Turnover Days,48.87,50.17,50.58,54.91,59.07,53.15,63.84,78.43,83.39,77.82
Cash Conversion Cycle,20.44,20.11,19.15,14.23,11.73,13.34,10.87,9.83,-4.47,-13.03
Inventory to Cash Days,38.30,40.30,40.48,42.95,46.36,43.86,55.48,69.10,62.24,50.02
Inventories,1487,1574,1571,1390,1373,1392,1649,1583,1331,1742
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,1487,1574,1571,1390,1373,1392,1649,1583,1331,1742
