,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.34,0.26,0.26,0.27,0.21,0.23,0.17,0.67,0.51,0.40
Current Ratio,1.21,1.14,1.03,1.01,0.81,0.94,0.89,1.32,1.08,1.00
Quick Ratio,0.93,0.85,0.75,0.81,0.65,0.75,0.66,1.15,0.94,0.83
CFO/Avg Current Liab,0.77,0.78,0.74,0.80,0.68,0.76,0.27,0.26,0.19,0.20
Common Equity/Total Assets,99.95,104.57,106.77,110.77,113.64,121.16,49.70,46.05,47.10,49.13
Long-Term Debt/Equity (%),26.53,26.31,26.25,34.83,41.43,31.66,37.07,54.27,47.48,41.80
Long-Term Debt/Capital (%),13.01,11.95,11.05,13.06,13.76,11.74,24.23,32.00,29.60,28.00
Long-Term Debt/Total Assets (%),15.73,15.06,14.48,17.91,19.96,17.33,19.66,26.26,23.84,22.25
Total Debt/Equity (%),29.67,30.80,35.63,42.62,54.80,38.69,45.68,60.12,53.22,44.63
Total Debt/Capital (%),14.55,13.99,14.99,15.99,18.20,14.35,29.86,35.45,33.18,29.90
Total Debt/Total Assets (%),17.59,17.63,19.66,21.92,26.40,21.17,24.22,29.09,26.72,23.75
CFO/Total Liabilities,28.56,27.16,27.60,29.55,24.87,32.02,7.25,7.32,5.49,6.31
CFO/CapEx,3.38,2.95,2.56,2.77,3.41,3.20,1.35,1.89,1.56,1.22
Altman's Z-Score,5.26,5.88,5.79,5.39,5.24,6.04,3.34,2.66,3.14,2.59
