,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,14288,14840,17336,20170,25291,20874,46986,58628,54406,48369
ST Debt,1512,2164,4563,3687,6172,3790,8857,5711,5866,3070
LT Debt,12776,12676,12773,16483,19119,17084,38129,52917,48540,45299
Total Debt/EBITDA,1.23,1.07,1.11,1.19,1.52,1.17,2.93,6.42,6.20,4.05
Net Debt/EBITDA,0.89,0.83,0.84,0.92,1.28,0.94,2.60,4.45,4.38,3.08
Total Debt/EBIT,1.51,1.29,1.31,1.40,1.82,1.41,3.96,15.45,14.87,7.14
Net Debt/EBIT,1.10,0.99,0.99,1.08,1.53,1.13,3.51,10.73,10.51,5.43
EBITDA to Interest Expense,33.36,-601.22,133.15,64.94,43.26,31.09,16.37,6.13,6.24,8.54
EBITDA-CapEx/Interest Expense,25.35,-457.26,96.69,46.58,33.85,23.32,11.39,3.43,3.69,5.00
EBIT to Interest Expense,27.08,-501.74,113.03,55.22,36.03,25.85,12.12,2.54,2.60,4.85
Interest Expense,349,-23,117,260,385,574,978,1491,1406,1397
Common Equity/Total Assets,99.95,104.57,106.77,110.77,113.64,121.16,49.70,46.05,47.10,49.13
Long-Term Debt/Equity (%),26.53,26.31,26.25,34.83,41.43,31.66,37.07,54.27,47.48,41.80
Long-Term Debt/Capital (%),13.01,11.95,11.05,13.06,13.76,11.74,24.23,32.00,29.60,28.00
Long-Term Debt/Total Assets (%),15.73,15.06,14.48,17.91,19.96,17.33,19.66,26.26,23.84,22.25
Total Debt/Equity (%),29.67,30.80,35.63,42.62,54.80,38.69,45.68,60.12,53.22,44.63
Total Debt/Capital (%),14.55,13.99,14.99,15.99,18.20,14.35,29.86,35.45,33.18,29.90
Total Debt/Total Assets (%),17.59,17.63,19.66,21.92,26.40,21.17,24.22,29.09,26.72,23.75
Net Debt to Equity,21.51,23.70,26.86,32.88,46.10,31.00,40.42,41.75,37.61,33.91
Net Debt/Capital (%),10.99,11.12,11.74,12.80,15.76,11.83,27.36,27.61,25.97,24.48
EBITDA,11642,13828,15578,16885,16655,17848,16011,9139,8770,11933
EBITDA-CapEx,8846,10517,11313,12112,13032,13383,11135,5117,5192,6990
Operating Income (Loss),9450,11540,13224,14358,13873,14837,11851,3794,3659,6770
