,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.42,0.35,0.42,0.36,0.30,0.30,0.33,0.92,1.01,0.82
Current Ratio,0.72,0.65,0.63,0.59,0.56,0.55,0.55,1.16,1.19,1.00
Quick Ratio,0.55,0.44,0.51,0.46,0.41,0.40,0.42,1.02,1.10,0.91
CFO/Avg Current Liab,0.12,0.21,0.48,0.45,0.27,0.48,0.49,-0.30,0.13,0.32
Common Equity/Total Assets,-13.61,-10.38,8.47,8.55,10.92,14.90,18.47,4.42,0.92,1.88
Long-Term Debt/Equity (%),366.09,446.24,115.99,124.03,144.21,133.56,158.80,504.13,710.52,476.46
Long-Term Debt/Capital (%),147.66,129.82,68.33,70.96,66.78,62.38,60.69,84.92,87.52,87.15
Long-Term Debt/Total Assets (%),29.68,28.62,25.45,26.76,30.00,29.82,34.80,50.46,52.41,48.78
Total Debt/Equity (%),415.85,505.63,131.15,135.18,163.43,147.35,177.35,549.51,799.36,528.32
Total Debt/Capital (%),167.73,147.10,77.26,77.34,75.68,68.83,67.78,92.57,98.46,96.63
Total Debt/Total Assets (%),33.71,32.43,28.78,29.16,34.00,32.90,38.87,55.00,58.97,54.09
CFO/Total Liabilities,4.27,7.53,18.79,17.60,10.18,17.77,16.82,-7.64,3.27,10.03
CFO/CapEx,0.67,1.31,2.18,1.72,0.88,1.52,1.53,-2.37,0.98,1.26
Altman's Z-Score,1.42,1.74,2.11,2.06,1.80,1.89,1.74,0.00,0.60,1.04
