,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,11.12,11.07,36.69,0,25.64,13.91,77.16,0,14.40,9.78
Price/Earnings Average,10.76,11.80,39.25,-376.39,22.82,15.40,77.01,-29.78,12.77,8.66
Price/Earnings High,11.44,13.22,46.02,-448.46,25.84,17.14,81.98,-41.40,14.63,10.33
Price/Earnings Low,9.73,9.80,28.34,-283.89,21.00,12.83,68.95,-17.41,10.29,6.39
Price/Book Value,1.35,1.14,0.92,1.27,1.36,1.13,1.28,1.01,1.35,1.79
Price/Book Value Average,1.31,1.21,0.99,1.08,1.21,1.25,1.27,1.05,1.20,1.59
Price/Book Value High,1.39,1.36,1.16,1.29,1.37,1.39,1.36,1.46,1.38,1.89
Price/Book Value Low,1.19,1.01,0.71,0.81,1.11,1.04,1.14,0.61,0.97,1.17
Price/Tangible Book Value,1.65,1.41,1.15,1.58,1.66,1.37,1.61,1.29,1.68,2.21
Price/Tangible Book Value Average,1.59,1.51,1.23,1.34,1.48,1.51,1.61,1.34,1.49,1.96
Price/Tangible Book Value High,1.69,1.69,1.44,1.60,1.67,1.69,1.72,1.86,1.71,2.34
Price/Tangible Book Value Low,1.44,1.25,0.88,1.01,1.36,1.26,1.44,0.78,1.20,1.44
Price/Sales,1.08,1.06,1.30,2.00,1.75,1.30,1.61,1.69,1.45,1.47
Price/Sales Average,1.05,1.13,1.39,1.70,1.56,1.44,1.61,1.75,1.28,1.30
Price/Sales High,1.11,1.27,1.62,2.02,1.76,1.60,1.71,2.43,1.47,1.55
Price/Sales Low,0.95,0.94,1.00,1.28,1.43,1.20,1.44,1.02,1.03,0.96
Price/Cash Flow,6.80,6.77,8.65,17.16,11.49,6.74,8.26,15.05,7.71,6.99
Price/Cash Flow Average,6.58,7.21,9.25,14.56,10.23,7.46,8.25,15.57,6.83,6.19
Price/Cash Flow High,7.00,8.08,10.85,17.35,11.58,8.30,8.78,21.65,7.83,7.39
Price/Cash Flow Low,5.96,5.99,6.68,10.98,9.41,6.22,7.39,9.10,5.50,4.57
Price/Free Cash Flow,3.29,3.19,3.45,7.12,7.01,4.68,5.48,8.39,6.05,5.66
Price/Free Cash Flow Average,3.18,3.40,3.69,6.04,6.24,5.19,5.47,8.68,5.37,5.01
Price/Free Cash Flow High,3.38,3.81,4.33,7.20,7.06,5.77,5.83,12.07,6.15,5.98
Price/Free Cash Flow Low,2.88,2.82,2.66,4.56,5.74,4.32,4.90,5.07,4.32,3.70
EV/Sales,1.10,1.14,1.52,2.39,2.03,1.46,1.77,2.16,1.63,1.49
EV/Sales Average,1.07,1.21,1.62,2.08,1.84,1.61,1.77,2.22,1.46,1.32
EV/Sales High,1.14,1.35,1.86,2.41,2.05,1.77,1.87,2.92,1.65,1.57
EV/Sales Low,0.97,1.02,1.23,1.66,1.71,1.37,1.60,1.47,1.21,0.98
EV/EBITDA,5.77,6.11,10.09,19.15,12.42,6.85,8.58,16.29,7.58,6.26
EV/EBITDA Average,5.60,6.49,10.71,16.69,11.23,7.54,8.57,16.75,6.82,5.56
EV/EBITDA High,5.94,7.22,12.30,19.33,12.51,8.30,9.07,22.04,7.69,6.61
EV/EBITDA Low,5.08,5.47,8.14,13.31,10.46,6.41,7.75,11.11,5.64,4.13
EV/EBIT,8.93,11.58,0,0,110.32,16.06,0,0,16.34,8.83
EV/EBIT Average,8.66,12.31,-56.66,-36.88,99.77,17.66,-780.54,-30.06,14.69,7.84
EV/EBIT High,9.19,13.69,-65.09,-42.70,111.10,19.45,-826.36,-39.56,16.58,9.33
EV/EBIT Low,7.85,10.36,-43.06,-29.41,92.93,15.02,-706.19,-19.94,12.17,5.83
Last Price,124.23,113.11,90.09,117.70,125.19,108.65,119.85,85.33,117.43,179.49
High Price,127.83,135.10,113.00,119.00,126.20,133.88,127.34,122.72,119.34,189.68
Low Price,108.74,100.15,69.58,75.33,102.55,100.22,107.10,51.60,83.89,117.29
Enterprise Value,242956,228373,198053,262921,273586,231945,247797,204002,253184,350160
Enterprise Value Average,235530,242782,210221,229216,247438,255073,247430,209713,227602,311030
Enterprise Value High,250116,270137,241498,265393,275518,280957,261957,276016,256905,369899
Enterprise Value Low,213585,204443,159746,182791,230472,216907,223862,139097,188493,231257
