,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,20431,27818,38592,46126,38763,34459,26973,44315,31369,23339
ST Debt,374,3790,4928,10840,5192,5726,3282,1548,256,1964
LT Debt,20057,24028,33664,35286,33571,28733,23691,42767,31113,21375
Total Debt/EBITDA,0.49,0.74,1.97,3.36,1.76,1.02,0.93,3.54,0.94,0.42
Net Debt/EBITDA,0.10,0.40,1.40,2.84,1.54,0.74,0.74,3.09,0.77,0.10
Total Debt/EBIT,0.75,1.41,-10.40,-7.42,15.63,2.39,-85.09,-6.35,2.02,0.59
Net Debt/EBIT,0.15,0.76,-7.41,-6.28,13.65,1.74,-67.15,-5.55,1.66,0.14
EBITDA to Interest Expense,0,0,0,68.31,71.75,45.25,36.19,17.97,46.90,108.44
EBITDA-CapEx/Interest Expense,0,0,0,-21.79,28.09,26.81,18.51,5.17,35.58,85.23
EBIT to Interest Expense,0,0,0,-30.93,8.08,19.31,-0.40,-10.01,21.76,76.85
Interest Expense,0,0,0,201,307,748,798,697,712,516
Common Equity/Total Assets,69.17,70.23,68.92,67.24,69.32,72.01,74.45,67.65,69.88,74.45
Long-Term Debt/Equity (%),13.45,15.50,22.04,24.24,22.66,18.46,16.43,32.48,22.37,13.34
Long-Term Debt/Capital (%),10.17,11.13,15.08,15.88,15.55,13.16,11.57,20.60,15.59,9.89
Long-Term Debt/Total Assets (%),7.90,9.03,12.65,13.57,13.23,11.32,9.98,17.84,12.99,8.29
Total Debt/Equity (%),13.70,17.94,25.27,31.69,26.17,22.14,18.70,33.65,22.56,14.56
Total Debt/Capital (%),10.36,12.89,17.29,20.76,17.95,15.78,13.17,21.35,15.71,10.80
Total Debt/Total Assets (%),8.05,10.46,14.50,17.74,15.27,13.57,11.36,18.48,13.10,9.06
Net Debt to Equity,2.74,9.65,18.00,26.82,22.86,16.14,14.76,29.40,18.50,3.53
Net Debt/Capital (%),2.26,7.37,12.96,18.15,16.04,12.02,10.69,19.17,13.26,2.85
EBITDA,42082,37394,19636,13730,22027,33846,28883,12523,33392,55955
EBITDA-CapEx,4097,1987,-9868,-4379,8623,20054,14767,3601,25336,43981
Operating Income (Loss),27213,19726,-3710,-6216,2480,14446,-317,-6977,15492,39655
