,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,10.33,10.45,8.78,8.18,9.15,10.45,9.86,7.62,10.41,12.13
Days Sales Outstanding,35.33,34.92,41.57,44.63,39.90,34.92,37.02,47.90,35.06,30.10
Inventory Turnover,23.78,21.18,14.14,13.41,17.29,20.20,18.93,12.15,17.91,22.23
Days Inventory Outstanding,15.35,17.23,25.81,27.23,21.11,18.07,19.28,30.05,20.38,16.42
Accounts Payable Turnover,6.54,6.53,5.57,5.66,6.67,8.00,7.80,5.57,7.88,9.24
Accounts Payable Turnover Days,55.80,55.87,65.49,64.46,54.69,45.61,46.77,65.48,46.34,39.48
Cash Conversion Cycle,-5.12,-3.72,1.89,7.40,6.33,7.38,9.54,12.47,9.09,7.04
Inventory to Cash Days,19.98,17.68,15.76,17.40,18.79,16.85,17.74,17.85,14.68,13.68
Inventories,6380,6505,6334,5419,5585,5704,5848,5676,6305,8247
Raw Materials,2010,2184,2309,2244,1967,1834,1634,1643,1492,1866
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,4370,4321,4025,3175,3618,3870,4214,4033,4813,6381
Other Inventory,0,0,0,0,0,0,0,0,0,0
