,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1914,1880,1883,1892,1905,1903,1882,1925,1930,1915
Diluted Weighted Avg Shares,1932,1884,1875,1873,1898,1914,1895,1920,1920,1940
Basic Weighted Avg Shares,1917,1883,1868,1873,1883,1898,1882,1870,1916,1931
Revenue per Share,114.84,106.48,69.55,58.84,71.52,83.74,74.30,50.52,81.21,122.04
EBITDA per Share,21.95,19.86,10.51,7.33,11.70,17.84,15.34,6.70,17.43,28.97
Operating Income per Share,14.20,10.48,-1.99,-3.32,1.32,7.61,-0.17,-3.73,8.09,20.53
"Basic EPS, GAAP",11.18,10.22,2.46,-0.27,4.88,7.81,1.55,-2.96,8.16,18.36
Basic EPS from Cont Ops,11.27,10.25,2.52,-0.23,4.92,7.83,1.51,-2.97,8.19,18.44
"Diluted EPS, GAAP",11.09,10.21,2.45,-0.27,4.84,7.75,1.54,-2.89,8.14,18.28
Diluted EPS from Cont Ops,11.18,10.25,2.51,-0.23,4.88,7.76,1.50,-2.90,8.17,18.35
Dividend per Share,3.90,4.21,4.28,4.29,4.32,4.48,4.78,5.19,5.32,5.70
Cash Flow per Share,18.26,16.72,10.42,6.86,10.89,16.13,14.50,5.67,15.24,25.68
Free Cash Flow per Basic Share,-1.56,-2.09,-5.38,-2.81,3.78,8.86,7.00,0.90,11.04,19.48
Cash & Equivalents per Share,8.63,7.03,6.02,3.70,2.53,5.44,3.05,2.92,2.94,9.35
Book Value per Share,91.72,99.39,97.41,92.45,92.37,96.08,93.92,84.26,86.73,100.17
Tangible Book Value per Share,75.50,80.03,78.67,74.53,75.39,79.42,74.25,66.12,69.79,81.20
