,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,20.05,17.37,18.86,18.74,21.00,23.10,21.82,20.61,21.13,25.73
Long-Term Debt/Equity (%),26.24,21.12,18.34,24.81,18.17,25.06,18.49,19.02,17.89,33.25
Long-Term Debt/Capital (%),20.36,20.92,14.94,20.92,17.72,19.39,18.44,21.09,18.59,18.82
Long-Term Debt/Total Assets (%),5.45,4.91,3.75,5.29,4.82,5.88,5.19,5.74,5.20,6.37
Total Debt/Equity (%),32.30,26.20,30.42,30.60,23.43,30.75,22.59,21.92,23.44,42.42
Total Debt/Capital (%),25.07,25.95,24.78,25.81,22.85,23.79,22.52,24.31,24.36,24.02
Total Debt/Total Assets (%),6.71,6.09,6.21,6.52,6.22,7.21,6.34,6.62,6.81,8.13
CFO/Total Liabilities,7.76,5.57,7.09,8.29,8.29,7.23,7.30,7.28,6.81,6.89
CFO/CapEx,100.22,44.65,30.31,55.59,70.45,28.33,32.32,35.36,37.59,50.92
Altman's Z-Score,0.78,0.71,0.72,0.76,0.83,0.79,0.85,0.74,0.74,0.91
