,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,5064,4744,6322,9686,14138,8105,7627,15950,27422,25409
- Cash & Cash Equivalents,477,2490,214,2270,1137,555,613,747,439,1499
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,115,129,147,148,143,174,161,200,180,208
+ Total Debt,1079,2934,3852,2369,1837,1705,3073,3572,2394,3217
Enterprise Value,5781,5318,10108,9933,14981,9429,10249,18976,29558,27335
Total Capital,2695,4475,5615,4640,4017,4446,6179,6929,5672,9028
Total Debt/Capital (%),40.03,65.57,68.60,51.06,45.74,38.35,49.74,51.55,42.21,35.64
Total Debt / EV,0.19,0.55,0.38,0.24,0.12,0.18,0.30,0.19,0.08,0.12
EV/Sales,2.21,2.17,2.77,3.71,4.88,2.79,2.86,6.06,8.88,3.73
EV/EBITDA,7.99,12.34,12.01,13.50,19.09,10.46,11.65,25.72,39.07,9.84
EV/EBIT,9.38,16.24,17.38,19.49,25.49,13.45,15.39,37.52,58.83,11.03
EV/Cash Flow to Firm,12.66,10.03,20.94,12.63,48.66,16.01,13.34,22.03,75.37,13.59
EV/Free Cash Flow to Firm,9.45,8.30,14.23,10.10,23.95,7.31,6.33,11.09,21.96,8.35
Diluted Market Cap,5334,4809,6285,9748,14372,8400,7648,15945,27310,25545
Diluted Enterprise Value,6051,5383,10070,9995,15215,9723,10269,18971,29446,27471
EV per Share,72.22,68.15,90.07,88.28,135.52,89.27,96.65,177.61,252.60,233.30
TTM Sales,2616,2446,3651,2677,3072,3375,3589,3129,3328,7320
TTM EBITDA,724,431,842,736,785,902,880,738,756,2779
TTM Operating Income,616,327,582,510,588,701,666,506,502,2478
TTM Cash Flow to Firm,457,530,483,786,308,589,768,861,392,2011
TTM Free Cash Flow to Firm,612,641,710,983,626,1289,1620,1712,1346,3273
