,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.09,2.18,0.13,1.99,0.95,0.47,0.44,0.41,0.23,0.55
Current Ratio,3.40,2.94,1.13,2.90,2.06,1.69,1.58,1.22,1.07,1.89
Quick Ratio,2.28,2.59,0.54,2.47,1.46,1.06,0.92,0.74,0.57,1.05
CFO/Avg Current Liab,1.05,0.63,0.26,0.53,0.26,0.46,0.56,0.50,0.19,0.83
Common Equity/Total Assets,41.88,27.02,16.81,26.01,26.27,33.86,29.86,30.20,28.23,36.25
Long-Term Debt/Equity (%),60.50,149.33,93.34,53.82,37.07,37.19,69.94,61.93,34.52,39.25
Long-Term Debt/Capital (%),39.11,49.68,56.53,45.73,35.24,31.44,46.33,39.94,35.34,35.61
Long-Term Debt/Total Assets (%),29.41,42.56,33.02,26.00,18.26,18.44,29.03,26.48,18.26,20.80
Total Debt/Equity (%),61.90,197.10,113.25,60.09,48.13,45.36,75.08,79.94,41.24,39.28
Total Debt/Capital (%),40.03,65.57,68.60,51.06,45.74,38.35,49.74,51.55,42.21,35.64
Total Debt/Total Assets (%),30.10,56.18,40.06,29.03,23.71,22.49,31.17,34.18,21.82,20.81
CFO/Total Liabilities,23.50,13.19,5.80,17.38,7.73,14.29,12.47,13.35,6.66,26.26
CFO/CapEx,2.79,4.45,1.58,3.73,0.96,0.78,0.84,0.94,0.36,1.51
Altman's Z-Score,4.14,2.41,2.23,2.96,3.80,3.09,2.17,2.75,4.23,4.04
