,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,5621,5434,4076,4466,6306,6718,6611,2096,3764,3757
+ Sales & Services Revenue,5621,5434,4076,4466,6306,6718,6611,2096,3764,3757
- Cost of Revenue,3479,3316,2530,2774,3963,4086,4067,1743,2559,2503
+ Cost of Goods & Services,3479,3316,2530,2774,3963,4086,4067,1743,2559,2503
Gross Profit,2142,2117,1546,1692,2343,2631,2544,353,1205,1253
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,835,841,876,1116,1258,1360,1645,1517,1549,1536
"+ Selling, General & Admin",449,492,465,548,685,750,897,721,797,830
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,386,348,411,568,572,611,749,796,752,706
Operating Income (Loss),1307,1277,669,576,1085,1271,899,-1165,-344,-283
- Non-Operating (Income) Loss,321,318,380,266,525,954,410,598,668,417
"+ Interest Expense, Net",283,295,294,276,357,352,390,541,602,621
+ Interest Expense,299,315,301,289,389,382,414,556,606,651
- Interest Income,16,20,7,14,31,30,24,15,3,30
+ Other Non-Op (Income) Loss,37,23,86,-10,167,602,21,57,65,-204
Pretax Income,987,959,289,311,560,317,488,-1762,-1012,-700
- Income Tax Expense (Benefit),-18,-4,8,8,-329,-497,177,565,0,9
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1004,963,282,302,889,815,311,-2327,-1012,-709
- Net Extraordinary Losses (Gains),551,462,172,121,284,461,377,-519,-512,-571
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,551,462,172,121,284,461,377,-519,-512,-571
Income (Loss) Incl. MI,453,500,109,181,605,354,-65,-1808,-500,-138
- Minority Interest,-276,-231,-86,-60,-142,-231,-188,260,256,286
"Net Income, GAAP",729,732,195,242,747,584,123,-2067,-756,-424
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",729,732,195,242,747,584,123,-2067,-756,-424
Basic Weighted Avg Shares,101,101,101,101,102,107,107,107,114,114
"Basic EPS, GAAP",7.25,7.25,1.93,2.39,7.32,5.48,1.15,-19.37,-6.64,-3.73
Basic EPS from Cont Ops,9.99,9.54,2.78,2.98,8.71,7.65,2.92,-21.80,-8.90,-6.24
Diluted Weighted Avg Shares,102,102,102,102,103,107,107,107,114,114
"Diluted EPS, GAAP",7.17,7.18,1.92,2.38,7.28,5.46,1.15,-19.37,-6.64,-3.73
Diluted EPS from Cont Ops,9.88,9.44,2.77,2.97,8.67,7.61,2.91,-21.80,-8.90,-6.24
EBITDA,1678,1591,992,981,1638,1822,1523,-439,372,410
EBITDA Margin (%),29.86,29.28,24.34,21.97,25.97,27.12,23.04,-20.95,9.89,10.90
EBITA,1307,1277,669,576,1085,1271,899,-1165,-344,-283
EBIT,1307,1277,669,576,1085,1271,899,-1165,-344,-283
Gross Margin (%),38.11,38.97,37.92,37.89,37.15,39.17,38.48,16.83,32.02,33.36
Operating Margin (%),23.26,23.50,16.42,12.91,17.21,18.92,13.59,-55.57,-9.13,-7.52
Profit Margin (%),12.96,13.46,4.79,5.42,11.85,8.70,1.86,-98.63,-20.08,-11.28
Sales per Employee,340663,323432,195956,181557,250253,258372,218911,76213,139654,139142
Dividend per Share,10.29,9.34,4.93,3.21,3.14,5.35,5.31,1.02,0.01,0.01
Depreciation Expense,371,314,323,405,552,551,625,726,716,692
