,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,2352,2478,3511,4282,3688,3733,8692,9898,10708,12818
"+ Cash, Cash Equivalents & STI",548,493,688,683,665,703,1152,1959,2010,2188
+ Cash & Cash Equivalents,548,493,688,683,665,703,1152,1959,2010,2188
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1264,1350,2090,1879,2093,2042,4350,4433,4127,4192
"+ Accounts Receivable, Net",988,1131,1701,1639,1624,1472,3242,3314,3772,3699
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",276,219,389,240,469,570,1108,1119,355,493
+ Inventories,0,0,0,0,0,0,0,0,0,0
+ Raw Materials,0,0,0,0,0,0,0,0,0,0
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,0,0,0,0,0,0,0,0,0,0
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,540,635,734,1720,930,988,3190,3506,4571,6438
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,11608,12047,22757,21749,20838,20037,75114,73944,72223,50460
"+ Property, Plant & Equip, Net",-199,-238,-174,-236,610,-471,-377,-518,1411,1175
"+ Property, Plant & Equip",439,483,611,626,1657,587,900,887,2982,2694
- Accumulated Depreciation,638,721,785,862,1047,1058,1277,1405,1571,1519
+ LT Investments & Receivables,0,0,0,0,0,0,0,81,358,393
+ LT Investments,0,0,0,0,0,0,0,81,358,393
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
