,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),20.72,21.77,20.94,18.11,24.07,25.90,22.81,22.58,31.32,39.84
Return on Assets (%),11.31,12.84,12.96,11.46,16.09,18.32,16.32,16.08,22.51,28.51
Return on Capital (%),17.52,19.37,19.25,17.03,22.96,25.15,22.45,22.11,30.44,38.75
Return on Invested Capital (%),15.83,17.85,17.96,15.95,21.52,23.90,20.96,20.68,28.82,36.65
Gross Margin (%),22.94,24.66,25.48,24.89,26.07,28.30,28.48,30.60,33.77,36.04
EBITDA Margin (%),19.91,21.08,22.32,22.52,23.28,25.90,26.10,29.09,31.42,33.81
Operating Margin (%),14.48,15.83,16.76,16.17,17.15,20.21,19.92,22.59,26.47,29.40
Incremental Operating Margin (%),23.41,22.85,30.85,-75.52,25.11,35.18,2.53,-93.82,39.05,44.74
Pretax Margin (%),14.06,15.51,16.49,15.96,17.15,20.17,20.05,22.45,26.41,29.41
Profit Margin (%),8.82,9.60,10.25,9.89,13.81,14.98,14.98,16.75,19.68,22.00
Net Income to Common Margin (%),8.82,9.60,10.25,9.89,13.81,14.98,14.98,16.75,19.68,22.00
Effective Tax Rate (%),37.29,38.15,37.82,38.07,19.46,25.73,25.30,25.37,25.50,25.21
Dvd Payout Ratio (%),0,0,0,0,7.10,7.03,8.86,10.56,8.93,9.77
Sustainable Growth Rate (%),20.72,21.77,20.94,18.11,22.36,24.08,20.79,20.20,28.52,35.95
