,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.13,0.14,0.04,0.04,0.36,0.53,1.10,1.96,1.54,0.44
Current Ratio,1.43,1.69,1.34,1.33,1.67,1.98,2.37,3.33,2.98,1.76
Quick Ratio,1.24,1.50,1.25,1.19,1.55,1.85,2.22,3.18,2.83,1.59
CFO/Avg Current Liab,1.53,1.61,2.05,1.97,1.68,2.54,2.72,2.52,2.90,3.40
Common Equity/Total Assets,56.81,60.80,62.85,63.63,69.69,71.60,71.54,70.94,72.70,70.44
Long-Term Debt/Equity (%),12.64,8.03,6.37,5.67,1.98,1.68,1.46,3.00,2.72,2.19
Long-Term Debt/Capital (%),12.08,7.92,6.37,5.77,2.01,1.74,1.55,3.12,2.77,2.28
Long-Term Debt/Total Assets (%),8.06,5.37,4.35,3.89,1.47,1.27,1.13,2.29,2.07,1.65
Total Debt/Equity (%),15.54,10.42,7.94,5.67,4.17,1.68,1.46,3.00,2.72,2.74
Total Debt/Capital (%),14.85,10.28,7.95,5.77,4.25,1.74,1.55,3.12,2.77,2.85
Total Debt/Total Assets (%),9.91,6.96,5.42,3.89,3.10,1.27,1.13,2.29,2.07,2.07
CFO/Total Liabilities,50.09,52.77,70.84,66.93,67.75,104.08,107.55,89.45,106.21,142.67
CFO/CapEx,1.19,1.07,1.20,1.35,1.40,1.53,2.05,4.15,2.20,2.18
Altman's Z-Score,6.58,8.30,6.62,7.67,11.01,9.95,12.72,15.87,24.82,19.46
