,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,191,156,134,105,95,45,45,100,100,100
ST Debt,36,36,26,0,50,0,0,0,0,20
LT Debt,156,120,107,105,45,45,45,100,100,80
Total Debt/EBITDA,0.41,0.26,0.20,0.16,0.12,0.04,0.04,0.09,0.06,0.05
Net Debt/EBITDA,0.35,0.21,0.18,0.14,-0.04,-0.14,-0.33,-0.26,-0.22,-0.04
Total Debt/EBIT,0.57,0.35,0.27,0.22,0.16,0.06,0.05,0.11,0.07,0.05
Net Debt/EBIT,0.48,0.27,0.25,0.20,-0.06,-0.18,-0.44,-0.33,-0.26,-0.05
EBITDA to Interest Expense,48.39,88.92,127.37,155.52,362.88,5541.84,2844.53,419.90,956.28,1354.25
EBITDA-CapEx/Interest Expense,17.66,33.30,38.68,59.04,185.48,2429.19,1573.11,338.99,637.77,858.32
EBIT to Interest Expense,35.18,66.76,95.63,111.69,267.36,4323.02,2171.63,325.98,805.79,1177.63
Interest Expense,10,7,5,4,2,0,0,3,2,2
Common Equity/Total Assets,56.81,60.80,62.85,63.63,69.69,71.60,71.54,70.94,72.70,70.44
Long-Term Debt/Equity (%),12.64,8.03,6.37,5.67,1.98,1.68,1.46,3.00,2.72,2.19
Long-Term Debt/Capital (%),12.08,7.92,6.37,5.77,2.01,1.74,1.55,3.12,2.77,2.28
Long-Term Debt/Total Assets (%),8.06,5.37,4.35,3.89,1.47,1.27,1.13,2.29,2.07,1.65
Total Debt/Equity (%),15.54,10.42,7.94,5.67,4.17,1.68,1.46,3.00,2.72,2.74
Total Debt/Capital (%),14.85,10.28,7.95,5.77,4.25,1.74,1.55,3.12,2.77,2.85
Total Debt/Total Assets (%),9.91,6.96,5.42,3.89,3.10,1.27,1.13,2.29,2.07,2.07
Net Debt to Equity,13.09,8.09,7.26,5.12,-1.43,-5.42,-11.64,-9.06,-9.85,-2.36
Net Debt/Capital (%),12.81,8.17,7.31,5.24,-1.54,-6.07,-14.34,-10.77,-11.54,-2.60
EBITDA,466,588,664,674,782,1047,1072,1168,1652,2117
EBITDA-CapEx,170,220,202,256,400,459,593,943,1101,1342
Operating Income (Loss),338,441,498,484,576,817,819,907,1392,1841
