,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,23.08,30.17,15.07,40.41,208.61,52.71,41.49,42.73,35.18,27.52
Price/Earnings Average,21.42,27.03,15.42,42.60,177.44,47.59,38.49,37.85,30.30,28.03
Price/Earnings High,23.32,30.70,17.23,48.17,211.17,55.55,42.66,45.37,35.58,35.05
Price/Earnings Low,19.01,23.54,12.99,37.87,140.15,41.21,31.31,24.28,26.29,23.37
Price/Book Value,1.75,1.95,1.73,1.47,2.11,2.60,3.08,3.71,4.44,3.18
Price/Book Value Average,1.62,1.75,1.77,1.55,1.79,2.34,2.86,3.29,3.83,3.24
Price/Book Value High,1.77,1.99,1.98,1.75,2.13,2.74,3.16,3.94,4.49,4.05
Price/Book Value Low,1.44,1.52,1.49,1.37,1.42,2.03,2.32,2.11,3.32,2.70
Price/Tangible Book Value,6.09,12.82,10.88,6.66,-6.91,-10.88,-17.15,-34.76,4606.21,52.24
Price/Tangible Book Value Average,5.65,11.49,11.13,7.02,-5.88,-9.82,-15.91,-30.80,3967.63,53.22
Price/Tangible Book Value High,6.16,13.05,12.44,7.94,-7.00,-11.46,-17.63,-36.91,4658.48,66.54
Price/Tangible Book Value Low,5.02,10.00,9.38,6.24,-4.64,-8.50,-12.94,-19.75,3441.92,44.37
Price/Sales,2.72,3.40,3.27,2.71,3.63,4.08,4.80,5.55,5.77,4.37
Price/Sales Average,2.53,3.05,3.34,2.86,3.09,3.69,4.45,4.92,4.97,4.45
Price/Sales High,2.75,3.46,3.73,3.23,3.68,4.30,4.93,5.89,5.84,5.57
Price/Sales Low,2.24,2.66,2.81,2.54,2.44,3.19,3.62,3.15,4.31,3.71
Price/Cash Flow,17.89,18.75,22.48,17.66,17.86,19.81,24.93,24.31,23.61,19.91
Price/Cash Flow Average,16.60,16.80,22.99,18.62,15.20,17.89,23.13,21.53,20.34,20.29
Price/Cash Flow High,18.08,19.08,25.69,21.06,18.08,20.88,25.63,25.81,23.88,25.36
Price/Cash Flow Low,14.74,14.63,19.36,16.55,12.00,15.49,18.81,13.81,17.65,16.91
Price/Free Cash Flow,13.53,14.68,16.73,13.17,14.89,16.35,19.89,19.22,20.31,17.05
Price/Free Cash Flow Average,12.55,13.16,17.11,13.89,12.66,14.77,18.45,17.02,17.50,17.37
Price/Free Cash Flow High,13.67,14.94,19.12,15.70,15.07,17.24,20.44,20.40,20.54,21.72
Price/Free Cash Flow Low,11.14,11.46,14.41,12.35,10.00,12.79,15.01,10.92,15.18,14.48
EV/Sales,2.66,3.58,3.41,2.88,4.31,4.59,5.26,5.92,5.98,4.55
EV/Sales Average,2.67,3.24,3.54,3.03,3.77,4.21,4.93,5.29,5.19,4.64
EV/Sales High,2.90,3.66,3.94,3.41,4.36,4.82,5.41,6.27,6.06,5.75
EV/Sales Low,2.39,2.85,3.02,2.71,3.12,3.71,4.10,3.53,4.53,3.90
EV/EBITDA,13.34,17.46,16.05,13.22,24.86,20.28,22.26,23.58,21.54,17.07
EV/EBITDA Average,13.42,15.83,16.67,13.93,21.77,18.56,20.83,21.09,18.70,17.41
EV/EBITDA High,14.55,17.85,18.51,15.65,25.16,21.28,22.86,24.98,21.82,21.59
EV/EBITDA Low,12.00,13.90,14.19,12.47,18.03,16.38,17.32,14.07,16.32,14.63
EV/EBIT,22.07,27.86,24.30,18.83,68.38,38.49,37.06,38.23,30.59,23.75
EV/EBIT Average,22.20,25.25,25.22,19.85,59.88,35.24,34.68,34.19,26.55,24.21
EV/EBIT High,24.06,28.48,28.01,22.29,69.20,40.40,38.07,40.50,30.98,30.02
EV/EBIT Low,19.84,22.18,21.47,17.77,49.58,31.10,28.84,22.80,23.18,20.34
Last Price,38.41,45.69,45.27,38.41,57.07,71.09,86.80,108.44,141.00,109.79
High Price,38.81,46.50,51.74,45.79,57.77,74.92,89.24,115.14,142.60,139.83
Low Price,31.64,35.65,39.00,36.00,38.34,55.58,65.50,61.61,105.36,93.25
Enterprise Value,58021,72400,69659,59983,118022,140485,167952,204792,257715,198558
Enterprise Value Average,58361,65632,72317,63208,103359,128611,157155,183176,223681,202409
Enterprise Value High,63264,74019,80311,71008,119446,147451,172533,216969,260987,251049
Enterprise Value Low,52164,57656,61549,56588,85568,113497,130691,122155,195293,170102
