,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,6561,7845,9001,22006,27924,19566,18894,19649,19006,17716
ST Debt,3173,4437,3130,1325,714,207,1478,220,754,2251
LT Debt,3388,3408,5871,20681,27210,19359,17416,19429,18252,15465
Total Debt/EBITDA,1.51,1.89,2.07,4.85,5.88,2.82,2.50,2.26,1.59,1.52
Net Debt/EBITDA,0.71,0.91,0.92,0.75,3.90,2.27,1.89,1.37,0.69,0.59
Total Debt/EBIT,2.50,3.02,3.14,6.91,16.18,5.36,4.17,3.67,2.26,2.12
Net Debt/EBIT,1.17,1.46,1.40,1.06,10.73,4.31,3.15,2.22,0.98,0.82
EBITDA to Interest Expense,48.31,56.81,74.81,13.67,6.09,9.61,13.10,17.37,24.41,31.01
EBITDA-CapEx/Interest Expense,35.59,42.05,55.67,10.29,4.63,7.68,10.26,13.01,20.57,26.27
EBIT to Interest Expense,29.21,35.60,49.43,9.59,2.21,5.06,7.87,10.71,17.19,22.30
Interest Expense,90,73,58,332,780,721,576,500,490,375
Common Equity/Total Assets,79.22,85.42,93.32,73.28,61.88,71.56,73.21,71.36,74.47,80.56
Long-Term Debt/Equity (%),13.41,15.75,27.53,99.83,87.50,63.01,55.64,58.87,50.67,41.90
Long-Term Debt/Capital (%),8.33,7.89,12.33,34.03,36.13,28.54,25.31,27.12,24.26,19.85
Long-Term Debt/Total Assets (%),7.89,8.26,14.23,39.27,35.69,28.82,25.65,26.78,24.27,20.78
Total Debt/Equity (%),25.97,36.25,42.21,106.22,89.79,63.69,60.36,59.54,52.76,48.00
Total Debt/Capital (%),16.13,18.15,18.91,36.21,37.08,28.84,27.46,27.43,25.27,22.74
Total Debt/Total Assets (%),15.27,19.01,21.82,41.78,36.62,29.13,27.83,27.08,25.28,23.80
Net Debt to Equity,12.21,17.48,18.76,16.34,59.54,51.18,45.62,36.08,22.90,18.67
Net Debt/Capital (%),8.29,9.66,9.39,8.03,28.10,24.57,21.99,18.38,12.61,10.13
EBITDA,4348,4147,4339,4538,4747,6928,7546,8684,11963,11629
EBITDA-CapEx,3203,3070,3229,3417,3612,5534,5908,6507,10078,9852
Operating Income (Loss),2629,2599,2867,3185,1726,3650,4532,5357,8425,8362
