,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,12261,12951,12893,13211,14024,14950,16652,17224,19820,20720
+ Sales & Services Revenue,12261,12951,12893,13211,14024,14950,16652,17224,19820,20720
- Cost of Revenue,7226,7515,7334,7461,8085,8605,9734,10129,11425,12071
+ Cost of Goods & Services,7226,7515,7334,7461,8085,8605,9734,10129,11425,12071
Gross Profit,5035,5436,5559,5750,5939,6345,6918,7095,8395,8649
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2958,3135,3140,3086,3284,3584,4241,4029,4083,4369
"+ Selling, General & Admin",7226,7515,7334,7461,8085,8605,9734,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,-4268,-4380,-4194,-4375,-4801,-5021,-5493,4029,4083,4369
Operating Income (Loss),2077,2301,2419,2664,2655,2761,2677,3066,4312,4280
- Non-Operating (Income) Loss,104,244,112,184,12,517,238,273,104,198
"+ Interest Expense, Net",149,144,150,184,228,279,485,508,442,454
+ Interest Expense,167,165,163,189,237,290,524,515,444,469
- Interest Income,18,21,13,5,9,11,39,7,2,15
+ Other Non-Op (Income) Loss,-45,100,-38,0,-216,238,-247,-235,-338,-256
Pretax Income,1973,2057,2307,2480,2643,2244,2439,2793,4208,4082
- Income Tax Expense (Benefit),594,586,671,685,1133,574,666,747,1034,995
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,1379,1471,1636,1795,1510,1670,1773,2046,3174,3087
- Net Extraordinary Losses (Gains),50,38,74,54,38,40,62,60,62,74
+ Discontinued Operations,6,26,0,0,2,0,0,0,0,0
+ Extraord. & Accounting Changes,44,12,74,54,36,40,62,60,62,74
Income (Loss) Incl. MI,1329,1433,1562,1741,1472,1630,1711,1986,3112,3013
- Minority Interest,-28,-32,-37,-27,-20,-20,-31,-30,-31,-37
"Net Income, GAAP",1357,1465,1599,1768,1492,1650,1742,2016,3143,3050
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",1357,1465,1599,1768,1492,1650,1742,2016,3143,3050
Basic Weighted Avg Shares,549,545,531,519,513,506,506,506,507,499
"Basic EPS, GAAP",2.47,2.69,3.01,3.41,2.91,3.26,3.44,3.98,6.20,6.11
Basic EPS from Cont Ops,2.51,2.70,3.08,3.46,2.94,3.30,3.50,4.04,6.26,6.19
Diluted Weighted Avg Shares,558,553,536,524,519,511,511,512,513,505
"Diluted EPS, GAAP",2.43,2.65,2.98,3.37,2.87,3.23,3.41,3.94,6.13,6.04
Diluted EPS from Cont Ops,2.47,2.66,3.05,3.43,2.91,3.27,3.47,4.00,6.19,6.11
EBITDA,2435,2689,2842,3102,3136,3255,3324,3807,5059,4999
EBITDA Margin (%),19.86,20.76,22.04,23.48,22.36,21.77,19.96,22.10,25.52,24.13
EBITA,2077,2301,2419,2664,2655,2761,2677,3066,4312,4280
EBIT,2077,2301,2419,2664,2655,2761,2677,3066,4312,4280
Gross Margin (%),41.07,41.97,43.12,43.52,42.35,42.44,41.54,41.19,42.36,41.74
Operating Margin (%),16.94,17.77,18.76,20.17,18.93,18.47,16.08,17.80,21.76,20.66
Profit Margin (%),11.07,11.31,12.40,13.38,10.64,11.04,10.46,11.70,15.86,14.72
Sales per Employee,222927,227211,214883,220183,215754,230000,219105,390567,238795,243765
Dividend per Share,0.97,1.07,1.19,1.31,1.44,1.59,1.76,1.86,2.02,2.28
Depreciation Expense,358,388,423,438,481,494,647,741,747,719
