,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,990,963,907,819,794,767,746,745,745,731
Diluted Weighted Avg Shares,1006,986,945,861,816,786,765,750,752,741
Basic Weighted Avg Shares,990,963,939,819,794,767,746,745,745,731
Revenue per Share,28.38,28.50,27.05,30.08,28.74,27.41,28.24,25.80,31.18,31.70
EBITDA per Share,10.20,9.98,9.49,11.41,12.28,13.12,14.07,12.03,15.76,16.70
Operating Income per Share,8.60,8.27,7.83,9.55,10.56,11.19,11.91,9.68,13.26,14.15
"Basic EPS, GAAP",5.64,4.94,4.82,5.73,6.54,7.72,8.07,6.35,10.13,8.45
Basic EPS from Cont Ops,5.64,4.94,4.82,5.73,6.54,7.72,8.07,6.35,10.13,8.45
"Diluted EPS, GAAP",5.55,4.82,4.79,5.44,6.37,7.54,7.88,6.31,10.04,8.33
Diluted EPS from Cont Ops,5.55,4.82,4.79,5.44,6.37,7.54,7.88,6.31,10.04,8.33
Dividend per Share,3.14,3.34,3.44,3.74,3.89,4.24,4.80,5.04,5.26,5.70
Cash Flow per Share,7.19,6.99,6.96,7.40,6.99,9.08,10.88,8.41,12.27,10.10
Free Cash Flow per Basic Share,4.34,4.31,5.03,5.18,4.66,5.51,7.68,6.21,9.53,7.50
Cash & Equivalents per Share,2.83,2.16,8.48,1.49,3.10,1.13,1.20,4.63,6.32,3.53
Book Value per Share,42.17,44.98,49.20,56.49,60.88,65.84,70.95,72.34,77.27,81.44
Tangible Book Value per Share,13.26,10.51,5.04,-5.55,-7.11,-11.20,-14.59,-14.22,-9.91,-12.18
