,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),13.78,11.18,10.30,10.32,10.98,11.99,11.65,8.85,13.54,10.55
Return on Assets (%),15.51,13.42,12.54,13.59,16.02,17.79,15.00,9.45,14.20,11.87
Return on Capital (%),10.92,8.98,7.83,7.51,7.66,8.36,7.54,5.51,8.03,6.63
Return on Invested Capital (%),19.22,17.41,16.93,19.08,19.89,24.98,20.48,13.13,18.14,18.44
Gross Margin (%),38.79,38.10,38.52,41.45,46.54,51.30,52.74,50.77,54.17,56.97
EBITDA Margin (%),35.94,35.03,35.06,37.92,42.74,47.88,49.84,46.64,50.56,52.69
Operating Margin (%),30.30,29.04,28.94,31.76,36.76,40.84,42.16,37.52,42.51,44.62
Incremental Operating Margin (%),28.96,82.68,30.22,-58.82,-31.60,-10.93,584.99,89.87,66.40,-1170.97
Pretax Margin (%),29.19,26.86,25.80,27.89,37.57,37.17,38.04,31.97,39.31,33.76
Profit Margin (%),19.87,17.34,17.82,19.03,22.75,28.18,28.59,24.63,32.49,26.65
Net Income to Common Margin (%),19.87,17.34,17.82,19.03,22.75,28.18,28.59,24.63,32.49,26.65
Effective Tax Rate (%),31.92,35.46,30.91,31.74,39.44,24.20,24.85,22.96,17.34,21.06
Dvd Payout Ratio (%),55.76,67.60,71.32,65.26,59.50,54.96,59.45,79.33,51.94,67.47
Sustainable Growth Rate (%),6.10,3.62,2.95,3.58,4.45,5.40,4.72,1.83,6.51,3.43
