,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,96079,90753,108299,99633,136680,134672,146954,157697,199018,192719
- Cash & Cash Equivalents,2799,2078,7686,1223,2464,866,899,3449,4709,2584
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,14130,14990,24122,25956,29536,31075,47556,51463,49349,48699
Enterprise Value,107410,103665,124736,124365,163753,164881,193611,205711,243658,238835
Total Capital,55898,58301,68733,72195,77879,81579,100503,105388,106900,108260
Total Debt/Capital (%),25.28,25.71,35.10,35.95,37.93,38.09,47.32,48.83,46.16,44.98
Total Debt / EV,0.13,0.14,0.19,0.21,0.18,0.19,0.25,0.25,0.20,0.20
EV/Sales,3.82,3.78,4.91,5.05,7.18,7.84,9.19,10.71,10.49,10.30
EV/EBITDA,10.63,10.78,14.00,13.32,16.79,16.38,18.43,22.96,20.75,19.55
EV/EBIT,12.61,13.01,16.96,15.90,19.52,19.20,21.79,28.55,24.68,23.09
EV/Cash Flow to Firm,14.37,14.60,17.87,18.66,26.80,21.38,21.60,28.56,24.07,28.64
EV/Free Cash Flow to Firm,10.43,10.71,14.18,14.66,20.56,15.77,17.04,23.26,20.03,23.33
Diluted Market Cap,97592,92959,112814,104825,140364,137920,150616,158691,200888,195355
Diluted Enterprise Value,108923,105871,129250,129558,167436,168129,197274,206705,245528,241470
EV per Share,108.45,107.66,137.56,151.94,206.21,214.94,259.43,275.97,327.15,326.59
TTM Sales,28106,27441,25413,24622,22820,21025,21077,19208,23223,23183
TTM EBITDA,10102,9612,8911,9337,9753,10068,10504,8958,11741,12215
TTM Operating Income,8517,7968,7355,7820,8390,8586,8886,7207,9873,10345
TTM Cash Flow to Firm,7476,7098,6980,6664,6109,7710,8965,7204,10122,8340
TTM Free Cash Flow to Firm,10301,9682,8794,8485,7963,10452,11359,8844,12162,10239
