,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,14130,14990,24122,25956,29536,31075,47556,51463,49349,48699
ST Debt,0,0,0,77,0,0,680,2945,706,661
LT Debt,14130,14990,24122,25879,29536,31075,46876,48518,48644,48038
Total Debt/EBITDA,1.40,1.56,2.71,2.78,3.03,3.09,4.53,5.75,4.20,3.99
Net Debt/EBITDA,1.12,1.34,1.84,2.65,2.78,3.00,3.17,3.79,2.63,2.73
Total Debt/EBIT,1.66,1.88,3.28,3.32,3.52,3.62,5.35,7.14,5.00,4.71
Net Debt/EBIT,1.33,1.62,2.23,3.16,3.23,3.52,3.75,4.72,3.13,3.22
EBITDA to Interest Expense,19.36,16.85,13.96,10.55,10.59,10.26,9.36,7.35,9.90,10.12
EBITDA-CapEx/Interest Expense,13.94,12.32,11.12,8.49,8.57,7.47,7.23,6.01,8.18,8.55
EBIT to Interest Expense,16.32,13.97,11.52,8.84,9.11,8.75,7.92,5.92,8.33,8.57
Interest Expense,522,571,638,885,921,981,1122,1218,1186,1207
Common Equity/Total Assets,114.04,126.34,117.59,149.04,143.01,153.92,111.44,102.47,107.36,118.09
Long-Term Debt/Equity (%),88.26,116.62,340.33,0,0,0,0,0,0,0
Long-Term Debt/Capital (%),25.28,25.71,35.10,35.85,37.93,38.09,46.64,46.04,45.50,44.37
Long-Term Debt/Total Assets (%),38.58,43.73,63.58,83.41,87.38,94.71,98.66,92.19,90.74,95.25
Total Debt/Equity (%),88.26,116.62,340.33,-1177.50,-903.81,-496.54,-579.22,-657.69,-1072.57,-811.19
Total Debt/Capital (%),25.28,25.71,35.10,35.95,37.93,38.09,47.32,48.83,46.16,44.98
Total Debt/Total Assets (%),38.58,43.73,63.58,83.66,87.38,94.71,100.10,97.79,92.06,96.56
Net Debt to Equity,70.78,100.45,231.90,-1122.00,-828.41,-482.70,-405.33,-434.40,-671.89,-555.01
Net Debt/Capital (%),21.34,22.97,26.92,34.85,35.90,37.43,33.41,33.34,30.25,31.53
EBITDA,10102,9612,8911,9337,9753,10068,10504,8958,11741,12215
EBITDA-CapEx,7278,7029,7097,7516,7899,7326,8110,7317,9701,10316
Operating Income (Loss),8517,7968,7355,7820,8390,8586,8886,7207,9873,10345
