,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,17.20,19.07,24.77,21.26,26.32,22.73,24.39,33.30,26.38,31.20
Price/Earnings Average,17.25,19.51,20.78,20.98,22.75,21.50,24.56,31.61,23.15,30.04
Price/Earnings High,18.39,21.00,24.94,23.05,26.88,24.72,27.49,36.50,26.62,33.34
Price/Earnings Low,15.82,17.73,18.15,19.27,18.07,19.01,21.48,19.55,20.01,25.77
Price/Book Value,2.30,2.10,2.43,2.15,2.83,2.67,2.78,2.92,3.46,3.24
Price/Book Value Average,2.31,2.14,2.04,2.13,2.44,2.52,2.79,2.78,3.04,3.12
Price/Book Value High,2.46,2.31,2.44,2.34,2.89,2.90,3.13,3.21,3.49,3.46
Price/Book Value Low,2.12,1.95,1.78,1.95,1.94,2.23,2.44,1.72,2.62,2.67
Price/Tangible Book Value,7.31,8.97,23.69,-21.94,-24.20,-15.68,-13.50,-14.88,-26.95,-21.64
Price/Tangible Book Value Average,7.33,9.17,19.88,-21.66,-20.92,-14.83,-13.59,-14.13,-23.66,-20.84
Price/Tangible Book Value High,7.82,9.88,23.85,-23.79,-24.72,-17.05,-15.21,-16.31,-27.21,-23.13
Price/Tangible Book Value Low,6.73,8.34,17.36,-19.89,-16.62,-13.11,-11.89,-8.74,-20.45,-17.88
Price/Sales,3.42,3.31,4.41,4.05,5.99,6.41,6.97,8.20,8.57,8.31
Price/Sales Average,3.43,3.38,3.70,3.99,5.18,6.06,7.02,7.79,7.52,8.00
Price/Sales High,3.65,3.64,4.44,4.39,6.12,6.96,7.86,8.99,8.65,8.89
Price/Sales Low,3.15,3.07,3.23,3.67,4.11,5.36,6.14,4.82,6.50,6.87
Price/Cash Flow,13.49,13.48,17.16,16.44,24.62,19.33,18.09,25.14,21.77,26.09
Price/Cash Flow Average,13.53,13.79,14.40,16.23,21.28,18.28,18.22,23.87,19.11,25.12
Price/Cash Flow High,14.42,14.85,17.27,17.83,25.15,21.02,20.39,27.56,21.98,27.89
Price/Cash Flow Low,12.41,12.54,12.57,14.90,16.91,16.17,15.93,14.76,16.52,21.55
Price/Free Cash Flow,9.81,9.98,13.51,13.30,18.96,14.21,14.32,20.07,17.97,21.04
Price/Free Cash Flow Average,9.84,10.21,11.33,13.13,16.38,13.43,14.42,19.05,15.77,20.26
Price/Free Cash Flow High,10.49,10.99,13.60,14.42,19.36,15.45,16.14,22.00,18.13,22.49
Price/Free Cash Flow Low,9.03,9.28,9.89,12.06,13.02,11.88,12.61,11.79,13.63,17.38
EV/Sales,3.82,3.78,4.91,5.05,7.18,7.84,9.19,10.71,10.49,10.30
EV/Sales Average,3.83,3.85,4.22,5.00,6.36,7.49,9.23,10.29,9.44,9.99
EV/Sales High,4.06,4.11,4.94,5.39,7.30,8.40,10.07,11.50,10.57,10.87
EV/Sales Low,3.55,3.55,3.77,4.67,5.30,6.79,8.35,7.32,8.42,8.86
EV/EBITDA,10.63,10.78,14.00,13.32,16.79,16.38,18.43,22.96,20.75,19.55
EV/EBITDA Average,10.66,11.00,12.04,13.18,14.89,15.65,18.53,22.07,18.68,18.97
EV/EBITDA High,11.29,11.74,14.08,14.22,17.09,17.54,20.21,24.66,20.91,20.64
EV/EBITDA Low,9.87,10.12,10.75,12.32,12.40,14.19,16.76,15.70,16.66,16.81
EV/EBIT,12.61,13.01,16.96,15.90,19.52,19.20,21.79,28.55,24.68,23.09
EV/EBIT Average,12.64,13.27,14.59,15.74,17.31,18.35,21.90,27.44,22.22,22.40
EV/EBIT High,13.39,14.16,17.06,16.97,19.87,20.57,23.89,30.65,24.87,24.37
EV/EBIT Low,11.71,12.21,13.02,14.71,14.41,16.64,19.81,19.51,19.82,19.85
Last Price,97.01,94.25,119.43,121.72,172.12,175.56,196.91,211.56,267.21,263.53
High Price,103.70,103.78,120.23,131.96,175.78,190.88,221.93,231.91,269.72,281.67
Low Price,89.25,87.62,87.50,110.33,118.18,146.84,173.41,124.23,202.73,217.68
Enterprise Value,107410,103665,124736,124365,163753,164881,193611,205711,243658,238835
Enterprise Value Average,107662,105728,107309,123074,145203,157560,194632,197713,219337,231685
Enterprise Value High,114036,112842,125461,132747,166659,176633,212284,220880,245527,252100
Enterprise Value Low,99724,97281,95782,115042,120919,142850,176073,140615,195633,205305
