,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,2461,3400,4390,4396,4471,5320,5626,5577,6006,6433
ST Debt,4,4,4,4,52,31,16,12,5,1
LT Debt,2457,3396,4386,4392,4419,5289,5610,5565,6001,6432
Total Debt/EBITDA,1.59,3.00,3.60,2.93,2.68,3.02,2.78,3.11,2.85,3.06
Net Debt/EBITDA,-0.49,-0.49,1.98,2.25,1.96,2.31,2.04,2.19,1.81,2.23
Total Debt/EBIT,1.86,3.53,4.10,3.65,3.37,3.80,3.45,4.03,3.60,3.87
Net Debt/EBIT,-0.58,-0.58,2.25,2.80,2.46,2.91,2.53,2.84,2.29,2.82
EBITDA to Interest Expense,13.72,9.01,7.05,7.31,8.30,7.93,9.21,8.15,10.12,9.30
EBITDA-CapEx/Interest Expense,12.22,7.57,6.04,5.99,7.17,7.05,8.09,7.16,8.95,8.16
EBIT to Interest Expense,11.70,7.63,6.18,5.87,6.60,6.31,7.42,6.29,8.01,7.35
Interest Expense,113,126,173,205,201,222,220,220,208,226
Common Equity/Total Assets,20.49,32.74,20.48,13.65,5.71,11.19,11.66,10.38,11.09,10.50
Long-Term Debt/Equity (%),66.60,122.78,0,0,0,0,0,0,0,4909.92
Long-Term Debt/Capital (%),49.95,49.63,71.69,79.02,89.18,82.77,81.49,82.78,81.37,82.54
Long-Term Debt/Total Assets (%),20.73,32.58,52.30,52.13,53.84,56.21,52.72,51.17,49.23,50.20
Total Debt/Equity (%),66.71,122.92,-4572.92,-461.76,-258.89,-416.93,-823.72,-1030.87,-26113.04,4910.69
Total Debt/Capital (%),50.03,49.69,71.76,79.09,90.23,83.26,81.73,82.95,81.44,82.55
Total Debt/Total Assets (%),20.77,32.62,52.34,52.18,54.47,56.54,52.87,51.28,49.27,50.20
Net Debt to Equity,-20.71,-20.03,-2510.42,-353.57,-189.11,-319.28,-604.39,-724.77,-16604.35,3579.39
Net Debt/Capital (%),-45.10,-19.18,58.24,74.34,87.09,79.20,70.17,71.70,69.42,72.50
EBITDA,1550,1135,1220,1498,1669,1761,2027,1792,2105,2101
EBITDA-CapEx,1381,954,1045,1227,1442,1564,1779,1575,1862,1845
Operating Income (Loss),1322,962,1070,1203,1326,1401,1633,1383,1667,1661
