,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.00,1.76,1.09,0.41,0.41,0.40,0.29,0.36,0.46,0.29
Current Ratio,2.18,3.06,2.09,1.30,1.35,1.38,1.21,1.24,1.33,1.15
Quick Ratio,1.60,2.38,1.71,0.93,0.93,1.15,1.01,1.03,1.07,0.84
CFO/Avg Current Liab,0.29,-0.22,0.45,0.48,0.48,0.36,0.56,0.47,0.49,0.42
Common Equity/Total Assets,20.49,32.74,20.48,13.65,5.71,11.19,11.66,10.38,11.09,10.50
Long-Term Debt/Equity (%),66.60,122.78,0,0,0,0,0,0,0,4909.92
Long-Term Debt/Capital (%),49.95,49.63,71.69,79.02,89.18,82.77,81.49,82.78,81.37,82.54
Long-Term Debt/Total Assets (%),20.73,32.58,52.30,52.13,53.84,56.21,52.72,51.17,49.23,50.20
Total Debt/Equity (%),66.71,122.92,-4572.92,-461.76,-258.89,-416.93,-823.72,-1030.87,-26113.04,4910.69
Total Debt/Capital (%),50.03,49.69,71.76,79.09,90.23,83.26,81.73,82.95,81.44,82.55
Total Debt/Total Assets (%),20.77,32.62,52.34,52.18,54.47,56.54,52.87,51.28,49.27,50.20
CFO/Total Liabilities,11.57,-7.71,11.85,12.42,13.55,10.06,16.10,14.13,15.04,14.37
CFO/CapEx,5.59,-3.26,5.74,4.30,5.93,5.46,7.35,7.43,7.56,7.12
Altman's Z-Score,3.29,3.09,2.67,2.51,2.85,3.26,3.65,3.45,4.26,4.16
