,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,255,220,174,165,161,164,171,169,169,168
Diluted Weighted Avg Shares,271,246,202,173,163,172,176,174,174,172
Basic Weighted Avg Shares,266,246,200,170,163,162,167,170,169,168
Revenue per Share,32.69,23.95,28.53,35.60,39.17,45.22,47.34,43.61,48.29,54.40
EBITDA per Share,5.83,4.62,6.11,8.83,10.25,10.84,12.17,10.54,12.44,12.54
Operating Income per Share,4.97,3.92,5.36,7.09,8.14,8.63,9.80,8.14,9.85,9.92
"Basic EPS, GAAP",4.13,5.29,3.06,3.30,-0.95,5.95,5.21,5.58,7.36,8.14
Basic EPS from Cont Ops,4.15,-2.83,3.22,3.31,-0.93,5.97,5.23,5.61,7.39,8.16
"Diluted EPS, GAAP",4.06,5.29,3.02,3.24,-0.95,5.62,4.94,5.45,7.17,7.93
Diluted EPS from Cont Ops,4.09,-2.83,3.19,3.25,-0.93,5.63,4.96,5.47,7.20,7.95
Dividend per Share,1.10,1.29,1.39,1.65,1.88,2.08,2.27,2.56,2.85,3.16
Cash Flow per Share,3.55,-2.40,5.04,6.87,8.26,6.62,10.94,9.49,10.86,10.88
Free Cash Flow per Basic Share,2.91,-3.14,4.16,5.27,6.87,5.41,9.45,8.21,9.42,9.36
Cash & Equivalents per Share,12.68,17.99,13.66,6.53,7.48,7.62,5.87,7.40,11.11,7.91
Book Value per Share,9.54,15.52,9.86,6.98,2.91,6.44,7.28,6.66,8.01,8.03
Tangible Book Value per Share,8.57,10.84,-2.96,-10.20,-21.87,-24.59,-23.91,-23.58,-21.89,-27.00
