,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,16.28,12.77,22.68,25.10,0,18.87,30.89,29.91,36.84,31.67
Price/Earnings Average,14.53,12.18,21.16,21.99,-90.72,19.36,29.65,27.88,29.32,28.78
Price/Earnings High,16.38,12.92,23.88,26.52,-100.16,22.52,34.99,33.59,37.19,33.81
Price/Earnings Low,12.90,10.93,18.45,17.91,-80.84,14.99,21.23,21.63,22.51,23.99
Price/Book Value,7.05,4.35,7.03,11.87,31.05,17.43,22.11,25.05,33.83,32.09
Price/Book Value Average,6.29,4.15,6.56,10.40,29.67,17.88,21.22,23.36,26.92,29.16
Price/Book Value High,7.09,4.40,7.40,12.54,32.76,20.80,25.04,28.13,34.15,34.27
Price/Book Value Low,5.58,3.72,5.72,8.47,26.44,13.85,15.20,18.12,20.66,24.31
Price/Tangible Book Value,7.85,6.23,-23.41,-8.13,-4.13,-4.57,-6.73,-7.08,-12.38,-9.54
Price/Tangible Book Value Average,7.01,5.94,-21.85,-7.12,-3.95,-4.68,-6.46,-6.60,-9.86,-8.67
Price/Tangible Book Value High,7.90,6.30,-24.65,-8.58,-4.36,-5.45,-7.62,-7.95,-12.50,-10.19
Price/Tangible Book Value Low,6.22,5.33,-19.05,-5.80,-3.52,-3.63,-4.63,-5.12,-7.56,-7.23
Price/Sales,2.06,2.82,2.43,2.33,2.31,2.48,3.40,3.83,5.61,4.74
Price/Sales Average,1.84,2.69,2.27,2.04,2.20,2.55,3.26,3.57,4.47,4.30
Price/Sales High,2.07,2.85,2.56,2.46,2.43,2.96,3.85,4.30,5.67,5.06
Price/Sales Low,1.63,2.41,1.98,1.66,1.96,1.97,2.34,2.77,3.43,3.59
Price/Cash Flow,18.95,-28.11,13.76,12.07,10.93,16.96,14.71,17.60,24.97,23.68
Price/Cash Flow Average,16.91,-26.82,12.85,10.57,10.45,17.39,14.12,16.41,19.87,21.52
Price/Cash Flow High,19.07,-28.44,14.49,12.75,11.53,20.24,16.66,19.76,25.20,25.28
Price/Cash Flow Low,15.01,-24.06,11.20,8.61,9.31,13.47,10.11,12.73,15.25,17.93
Price/Free Cash Flow,16.34,-40.55,11.85,9.99,9.36,15.18,13.65,15.89,22.63,21.31
Price/Free Cash Flow Average,14.59,-38.69,11.06,8.75,8.94,15.57,13.10,14.81,18.01,19.36
Price/Free Cash Flow High,16.45,-41.03,12.48,10.55,9.87,18.12,15.46,17.84,22.84,22.75
Price/Free Cash Flow Low,12.95,-34.70,9.65,7.13,7.97,12.06,9.38,11.49,13.82,16.14
EV/Sales,1.88,2.43,2.48,2.81,2.80,3.06,4.07,4.40,6.10,5.30
EV/Sales Average,1.67,2.32,2.40,2.54,2.70,3.12,3.93,4.14,4.96,4.87
EV/Sales High,1.90,2.46,2.66,2.95,2.92,3.54,4.53,4.87,6.16,5.62
EV/Sales Low,1.47,2.07,2.15,2.17,2.46,2.54,2.98,3.34,3.93,4.15
EV/EBITDA,10.57,12.62,11.56,11.34,10.69,12.74,15.83,18.21,23.70,22.98
EV/EBITDA Average,9.38,12.02,11.22,10.24,10.30,13.01,15.28,17.14,19.26,21.11
EV/EBITDA High,10.64,12.77,12.41,11.88,11.17,14.76,17.62,20.15,23.90,24.38
EV/EBITDA Low,8.27,10.73,10.04,8.76,9.40,10.60,11.59,13.84,15.24,18.00
EV/EBIT,12.39,14.89,13.18,14.12,13.46,16.02,19.65,23.59,29.92,29.07
EV/EBIT Average,11.00,14.18,12.80,12.75,12.97,16.36,18.97,22.20,24.33,26.70
EV/EBIT High,12.47,15.07,14.15,14.79,14.06,18.55,21.87,26.10,30.18,30.83
EV/EBIT Low,9.70,12.66,11.45,10.90,11.83,13.33,14.39,17.93,19.25,22.77
Last Price,67.25,67.53,69.30,82.89,90.34,112.25,160.96,166.98,271.09,257.71
High Price,67.67,68.33,72.97,87.55,95.30,133.97,182.28,187.49,273.65,275.16
Low Price,53.28,57.79,56.40,59.13,76.92,89.18,110.61,120.77,165.60,195.18
Enterprise Value,16379,14320,14098,16984,17844,22444,32086,32626,49882,48289
Enterprise Value Average,14540,13640,13694,15335,17195,22917,30978,30709,40550,44346
Enterprise Value High,16488,14496,15139,17797,18643,25995,35721,36101,50314,51212
Enterprise Value Low,12826,12179,12251,13117,15681,18672,23501,24798,32086,37816
