,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,52.25,52.40,52.24,47.96,43.42,46.72,49.88,52.20,43.32,33.67
Days Sales Outstanding,6.99,6.97,6.99,7.61,8.41,7.81,7.32,6.99,8.43,10.84
Inventory Turnover,1.41,1.42,1.47,1.51,1.47,1.45,1.43,1.55,1.72,1.75
Days Inventory Outstanding,258.79,256.53,248.79,241.75,248.17,251.77,255.12,235.03,212.36,208.92
Accounts Payable Turnover,1.70,1.65,1.54,1.53,1.47,1.43,1.44,1.47,1.43,1.46
Accounts Payable Turnover Days,215.27,221.44,236.36,239.11,249.14,256.06,254.00,248.62,255.58,250.65
Cash Conversion Cycle,50.50,42.05,19.42,10.25,7.43,3.52,8.44,-6.59,-34.80,-30.89
Inventory to Cash Days,-251.80,-249.56,-241.80,-234.14,-239.76,-243.96,-247.80,-228.04,-203.93,-198.08
Inventories,2375,2555,2631,2779,3010,3193,3454,3653,3686,4359
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,2375,2555,2631,2779,3010,3193,3454,3653,3686,4359
