,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,3238,3549,3582,3790,4607,5191,5367,5527,5778,5372
+ Sales & Services Revenue,3238,3549,3582,3790,4607,5191,5367,5527,5778,5372
- Cost of Revenue,1355,1448,1418,1458,1743,1912,1940,1984,1860,1619
+ Cost of Goods & Services,1355,1448,1418,1458,1743,1912,1940,1984,1860,1619
Gross Profit,1883,2102,2165,2332,2865,3280,3427,3543,3917,3753
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1041,1102,1137,1278,1655,1883,1929,2112,2338,2228
"+ Selling, General & Admin",1041,1102,1137,1278,1655,1883,1929,2112,2338,2228
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),842,999,1028,1055,1210,1396,1498,1431,1580,1525
- Non-Operating (Income) Loss,88,78,26,114,176,198,-729,222,309,243
"+ Interest Expense, Net",88,79,84,112,181,182,187,219,234,192
+ Interest Expense,88,79,84,112,181,182,187,219,234,192
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,0,-1,-59,2,-5,16,-916,3,75,50
Pretax Income,754,921,1002,941,1035,1198,2227,1209,1271,1282
- Income Tax Expense (Benefit),216,275,306,282,63,254,460,260,288,296
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,538,646,696,659,972,944,1768,950,983,986
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,-170,-3559
+ Discontinued Operations,0,0,0,0,0,0,128,276,170,3559
+ Extraord. & Accounting Changes,0,0,0,0,0,0,-128,-276,-340,-7118
Income (Loss) Incl. MI,538,646,696,659,972,944,1768,950,1153,4545
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",538,646,696,659,972,944,1768,950,1153,4545
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",538,646,696,659,972,944,1768,950,1153,4545
Basic Weighted Avg Shares,99,100,101,101,102,103,104,105,105,106
"Basic EPS, GAAP",5.43,6.47,6.92,6.50,9.51,9.15,17.02,9.08,10.95,42.92
Basic EPS from Cont Ops,5.43,6.47,6.92,6.50,9.51,9.15,17.02,9.08,9.33,9.31
Diluted Weighted Avg Shares,100,101,102,102,104,104,105,106,107,107
"Diluted EPS, GAAP",5.37,6.40,6.85,6.43,9.39,9.05,16.82,8.98,10.82,42.55
Diluted EPS from Cont Ops,5.37,6.40,6.85,6.43,9.39,9.05,16.82,8.98,9.23,9.23
EBITDA,1032,1197,1232,1295,1555,1763,1914,1952,2214,2175
EBITDA Margin (%),31.86,33.72,34.40,34.17,33.75,33.97,35.67,35.32,38.32,40.48
EBITA,842,999,1028,1055,1210,1396,1498,1431,1580,1525
EBIT,842,999,1028,1055,1210,1396,1498,1431,1580,1525
Gross Margin (%),58.15,59.22,60.42,61.54,62.18,63.17,63.86,64.10,67.80,69.86
Operating Margin (%),26.01,28.16,28.69,27.83,26.27,26.90,27.92,25.89,27.34,28.38
Profit Margin (%),16.62,18.20,19.43,17.38,21.09,18.19,32.94,17.18,19.95,84.60
Sales per Employee,326655,350152,331519,267745,323649,332535,326051,300386,299368,339987
Dividend per Share,0.50,0.80,1.00,1.20,1.40,1.65,1.85,2.05,2.25,2.48
Depreciation Expense,189,197,204,240,345,367,416,521,634,650
