,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,538,646,696,659,972,944,1768,950,983,986
+ Depreciation & Amortization,189,197,204,240,345,367,416,521,634,650
+ Non-Cash Items,53,69,-4,82,62,150,-768,-544,152,-1044
+ Stock-Based Compensation,53,63,62,79,83,134,105,122,136,119
+ Deferred Income Taxes,0,0,0,0,0,254,184,260,283,296
+ Asset Impairment Charge,0,0,0,0,0,0,0,0,100,0
+ Other Non-Cash Adj,0,6,-66,4,-21,-238,-1056,-926,-366,-1459
+ Chg in Non-Cash Work Cap,22,-71,33,-18,-144,-31,-85,197,97,15
+ (Inc) Dec in Accts Receiv,18,-11,31,-22,-20,-97,-59,14,-120,-9
+ (Inc) Dec in Inventories,-13,6,-1,6,-15,-22,-17,5,-14,-43
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,23,-20,0,45,73,69,-12,122,66,14
+ Inc (Dec) in Other,-6,-47,3,-48,-182,19,3,57,165,53
+ Net Cash From Disc Ops,0,0,0,0,0,0,131,402,146,128
Cash from Operating Activities,803,840,929,964,1234,1430,1462,1525,2012,735
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp of Fixed Prod Assets,0,0,0,0,0,0,0,0,0,0
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-43,-40,-39,-43,-70,-68,-63,-60,-58,-70
+ Acq of Fixed Prod Assets,-43,-40,-39,-40,-60,-59,-53,-42,-58,-70
+ Acq of Intangible Assets,0,0,0,-3,-11,-9,-10,-18,0,0
+ Net Change in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Dec in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,0,0
+ Net Cash From Acq & Div,-1074,-305,-1657,-3722,-154,-1276,-1230,-6022,-217,-4280
+ Cash from Divestitures,0,0,106,0,0,0,1157,0,0,0
+ Cash for Acq of Subs,-1074,-305,-1763,-3722,-154,-1276,-2387,-6022,-217,-4280
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,1,-2,-2,12,15,9,-2,9,132,5560
+ Net Cash From Disc Ops,0,0,0,0,0,0,-10,-6,110,5561
Cash from Investing Activities,-1116,-348,-1698,-3753,-210,-1335,-1296,-6074,-143,1210
+ Dividends Paid,-49,-80,-100,-121,-143,-170,-192,-214,-236,-262
+ Net Cash From Debt,437,-252,1063,2932,-1060,-205,335,4320,-500,-1270
+ Cash From Debt,950,0,1080,2950,0,1500,335,4920,0,0
+ Repayments of Debt,-513,-252,-17,-18,-1060,-1705,0,-600,-500,-1270
+ Cash (Repurchase) of Equity,2,3,3,3,4,5,7,11,15,14
+ Increase in Capital Stock,2,3,3,3,4,5,7,11,15,14
+ Decrease in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Other Financing Activities,13,31,31,-8,29,-18,27,21,-1092,53
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,404,-298,996,2805,-1170,-388,177,4137,-1813,-1465
Effect of Foreign Exchange Rates,-1,-44,-59,-38,59,-14,3,11,-12,-37
Net Changes in Cash,90,194,227,16,-145,-293,343,-412,56,479
EBITDA,1032,1197,1232,1295,1555,1763,1914,1952,2214,2175
EBITDA Margin (%),31.86,33.72,34.40,34.17,33.75,33.97,35.67,35.32,38.32,40.48
Net Cash Paid for Acquisitions,1074,305,1657,3722,154,1276,1231,6022,217,4280
Free Cash Flow,760,800,890,921,1164,1362,1398,1465,1954,664
Free Cash Flow to Firm,823,855,949,999,1334,1506,1547,1637,2135,812
Free Cash Flow to Equity,1197,548,1953,3855,115,1167,1744,5803,1454,-606
Free Cash Flow per Basic Share,7.67,8.01,8.85,9.09,11.39,13.20,13.46,14.01,18.55,6.27
Price/Free Cash Flow,16.43,18.13,20.01,18.63,20.55,18.38,24.50,28.13,25.17,57.33
Cash Flow to Net Income,1.49,1.30,1.33,1.46,1.27,1.51,0.83,1.61,1.75,0.16
