,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,50,52,52,53,53,54,54,53,53,51
Diluted Weighted Avg Shares,51,51,51,52,54,54,55,54,54,53
Basic Weighted Avg Shares,51,51,51,52,53,54,54,53,53,52
Revenue per Share,20.48,32.89,71.61,69.29,70.20,78.75,83.07,83.23,105.28,110.73
EBITDA per Share,4.00,5.96,10.90,11.44,12.28,15.01,16.65,15.55,22.41,21.84
Operating Income per Share,3.37,4.36,4.63,5.54,7.32,11.74,13.41,12.82,18.92,17.93
"Basic EPS, GAAP",2.65,0.64,-2.69,-2.66,0.32,7.86,10.08,9.43,15.66,8.87
Basic EPS from Cont Ops,2.65,0.64,-2.69,-2.66,0.32,7.86,10.08,9.43,15.66,8.87
"Diluted EPS, GAAP",2.63,0.63,-2.69,-2.66,0.32,7.76,9.96,9.35,15.53,8.81
Diluted EPS from Cont Ops,2.63,0.63,-2.69,-2.66,0.32,7.76,9.96,9.35,15.53,8.81
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,3.84,4.73,2.01,7.21,9.02,14.66,12.69,18.00,20.00,9.35
Free Cash Flow per Basic Share,3.41,4.12,-0.23,5.72,8.07,13.46,11.56,16.75,18.90,7.91
Cash & Equivalents per Share,8.21,8.10,3.69,2.95,1.16,0.82,0.56,3.14,6.22,2.04
Book Value per Share,29.86,29.74,26.81,23.47,23.46,31.35,41.35,51.20,66.91,78.46
Tangible Book Value per Share,14.58,-47.99,-44.82,-40.58,-36.25,-25.84,-19.59,-23.31,-14.04,-34.91
