,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,20.39,122.66,0,0,323.74,19.84,25.22,40.69,38.16,28.91
Price/Earnings Average,17.51,111.47,-33.40,-24.11,309.74,19.16,20.50,28.22,33.08,38.71
Price/Earnings High,20.83,137.09,-44.36,-33.13,366.29,23.51,25.83,41.24,39.27,67.63
Price/Earnings Low,15.11,82.40,-23.74,-17.37,252.70,13.07,14.54,15.91,23.78,25.36
Price/Book Value,1.81,2.63,2.59,3.65,4.42,4.97,6.15,7.50,8.93,3.27
Price/Book Value Average,1.55,2.39,3.35,2.73,4.23,4.80,4.99,5.20,7.74,4.38
Price/Book Value High,1.85,2.94,4.46,3.75,5.01,5.89,6.30,7.60,9.19,7.64
Price/Book Value Low,1.34,1.77,2.38,1.97,3.45,3.28,3.54,2.93,5.57,2.87
Price/Tangible Book Value,3.71,-1.63,-1.55,-2.11,-2.86,-6.04,-12.97,-16.47,-42.56,-7.35
Price/Tangible Book Value Average,3.18,-1.48,-2.01,-1.58,-2.74,-5.83,-10.54,-11.42,-36.89,-9.83
Price/Tangible Book Value High,3.79,-1.82,-2.67,-2.17,-3.24,-7.15,-13.29,-16.69,-43.80,-17.18
Price/Tangible Book Value Low,2.75,-1.10,-1.43,-1.14,-2.23,-3.98,-7.48,-6.44,-26.53,-6.44
Price/Sales,2.64,2.38,0.97,1.24,1.48,1.98,3.06,4.61,5.68,2.32
Price/Sales Average,2.27,2.16,1.26,0.92,1.41,1.91,2.49,3.20,4.92,3.10
Price/Sales High,2.70,2.66,1.67,1.27,1.67,2.35,3.13,4.67,5.84,5.42
Price/Sales Low,1.96,1.60,0.89,0.67,1.15,1.30,1.76,1.80,3.54,2.03
Price/Cash Flow,14.06,16.55,34.53,11.89,11.51,10.64,20.03,21.32,29.87,27.43
Price/Cash Flow Average,12.08,15.04,44.72,8.88,11.02,10.28,16.28,14.79,25.90,36.73
Price/Cash Flow High,14.37,18.50,59.39,12.20,13.03,12.61,20.52,21.61,30.75,64.16
Price/Cash Flow Low,10.42,11.12,31.78,6.40,8.99,7.01,11.55,8.34,18.62,24.06
Price/Free Cash Flow,12.74,14.82,16.33,9.85,10.55,9.97,18.60,20.11,28.55,23.94
Price/Free Cash Flow Average,10.95,13.46,21.16,7.36,10.10,9.63,15.11,13.95,24.75,32.05
Price/Free Cash Flow High,13.03,16.56,28.10,10.11,11.94,11.81,19.05,20.38,29.39,55.99
Price/Free Cash Flow Low,9.44,9.95,15.03,5.30,8.24,6.57,10.72,7.86,17.80,20.99
EV/Sales,2.22,4.08,1.76,1.97,2.07,2.36,3.36,4.88,5.81,2.64
EV/Sales Average,2.19,3.87,2.06,1.64,2.00,2.29,2.79,3.47,5.06,3.41
EV/Sales High,2.62,4.38,2.48,2.00,2.26,2.73,3.43,4.95,5.98,5.69
EV/Sales Low,1.88,3.30,1.69,1.38,1.74,1.68,2.06,2.07,3.67,2.36
EV/EBITDA,11.37,22.52,11.58,11.91,11.81,12.37,16.76,26.14,27.29,13.38
EV/EBITDA Average,11.21,21.39,13.51,9.96,11.45,12.02,13.90,18.58,23.75,17.30
EV/EBITDA High,13.39,24.18,16.28,12.11,12.93,14.30,17.13,26.47,28.07,28.87
EV/EBITDA Low,9.62,18.22,11.07,8.36,9.95,8.81,10.30,11.11,17.26,11.95
EV/EBIT,13.50,30.81,27.27,24.57,19.82,15.82,20.81,31.71,32.34,16.29
EV/EBIT Average,13.31,29.25,31.80,20.55,19.21,15.36,17.26,22.53,28.14,21.07
EV/EBIT High,15.91,33.07,38.32,24.99,21.69,18.28,21.28,32.11,33.26,35.16
EV/EBIT Low,11.43,24.92,26.05,17.24,16.70,11.26,12.79,13.47,20.45,14.56
Last Price,54.03,78.32,69.45,85.76,103.80,155.97,254.11,383.75,597.54,256.41
High Price,55.22,87.53,119.47,88.00,117.44,184.75,260.30,388.92,615.00,599.73
Low Price,40.04,52.61,63.92,46.13,81.02,102.75,146.52,150.06,372.46,224.87
Enterprise Value,2307,6818,6442,7027,7691,9949,15070,21722,32698,15250
Enterprise Value Average,2274,6473,7512,5878,7452,9661,12499,15436,28448,19720
Enterprise Value High,2717,7318,9052,7146,8417,11500,15404,21998,33630,32914
Enterprise Value Low,1953,5514,6154,4932,6478,7082,9260,9229,20675,13627
