,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,3190,3012,2648,2227,1591,1377,1374,1112,2162
ST Debt,0,8,0,0,51,157,197,364,69,214
LT Debt,0,3183,3012,2648,2176,1434,1180,1010,1043,1948
Total Debt/EBITDA,0,10.54,5.42,4.49,3.42,1.98,1.53,1.65,0.93,1.90
Net Debt/EBITDA,-0.31,9.24,5.07,4.22,3.33,1.92,1.39,1.30,0.55,1.68
Total Debt/EBIT,0,14.42,12.75,9.26,5.74,2.53,1.90,2.01,1.10,2.31
Net Debt/EBIT,-0.37,12.64,11.94,8.71,5.58,2.46,1.72,1.57,0.65,2.05
EBITDA to Interest Expense,0,5.33,2.87,3.06,2.87,8.84,10.10,10.93,239.60,0
EBITDA-CapEx/Interest Expense,0,4.77,2.28,2.66,2.65,8.13,9.42,10.05,227.80,0
EBIT to Interest Expense,0,3.89,1.22,1.48,1.71,6.91,8.13,9.01,202.20,0
Interest Expense,0,57,194,193,227,91,89,76,5,0
Common Equity/Total Assets,134.27,27.58,27.84,26.79,29.22,38.93,47.40,50.92,57.51,53.62
Long-Term Debt/Equity (%),0,306.08,329.97,334.34,260.91,107.42,64.17,47.11,34.95,71.28
Long-Term Debt/Capital (%),0,67.34,68.29,68.09,62.60,43.72,32.69,24.57,22.26,31.42
Long-Term Debt/Total Assets (%),0,57.16,59.95,57.17,50.90,33.05,25.05,18.79,16.78,25.87
Total Debt/Equity (%),0,306.80,329.97,334.34,267.03,119.18,74.88,64.09,37.27,79.11
Total Debt/Capital (%),0,67.50,68.29,68.09,64.07,48.51,38.14,33.42,23.73,34.88
Total Debt/Total Assets (%),0,57.29,59.95,57.17,52.09,36.67,29.23,25.56,17.89,28.72
Net Debt to Equity,-6.55,268.92,308.90,314.65,259.59,115.88,67.81,50.23,22.08,70.18
Net Debt/Capital (%),-4.36,64.55,66.84,66.76,63.42,47.81,34.83,27.31,15.14,31.47
EBITDA,203,303,556,590,651,804,899,831,1198,1140
EBITDA-CapEx,181,271,442,513,601,740,838,764,1139,1065
Operating Income (Loss),171,221,236,286,388,629,724,685,1011,936
