,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,5731,7473,8427,10196,11763,12877,16899,20009,20018,19813
ST Debt,31,239,244,252,369,375,430,625,646,444
LT Debt,5700,7234,8184,9943,11394,12502,16469,19384,19372,19369
Total Debt/EBITDA,6.96,7.30,7.22,7.34,7.26,7.21,7.85,9.84,10.30,8.03
Net Debt/EBITDA,6.28,6.50,6.61,6.20,6.86,6.05,7.17,7.52,7.82,6.80
Total Debt/EBIT,7.65,8.05,7.85,8.04,7.95,7.78,8.77,11.43,11.84,8.94
Net Debt/EBIT,6.89,7.17,7.18,6.79,7.51,6.53,8.01,8.73,9.00,7.58
EBITDA to Interest Expense,3.04,2.95,2.79,2.87,2.69,2.69,2.50,1.98,1.84,2.29
EBITDA-CapEx/Interest Expense,2.91,2.85,2.66,2.78,2.57,2.58,2.38,1.87,1.74,2.18
EBIT to Interest Expense,2.77,2.67,2.56,2.62,2.46,2.50,2.24,1.70,1.60,2.06
Interest Expense,271,348,419,484,603,663,860,1029,1059,1076
Common Equity/Total Assets,-16.32,-31.82,-20.37,-10.69,-31.94,-18.41,-19.19,-23.69,-19.18,-21.61
Long-Term Debt/Equity (%),0,0,0,0,0,0,0,0,0,0
Long-Term Debt/Capital (%),120.57,135.89,121.95,109.88,132.85,117.60,119.43,123.82,118.70,121.76
Long-Term Debt/Total Assets (%),92.70,107.06,97.11,92.70,114.21,102.50,101.32,105.38,100.30,106.97
Total Debt/Equity (%),-1703.79,-480.25,-811.64,-1564.97,-398.57,-712.05,-583.75,-503.75,-686.49,-525.13
Total Debt/Capital (%),121.23,140.38,125.58,112.67,137.16,121.13,122.55,127.81,122.66,124.56
Total Debt/Total Assets (%),93.21,110.60,100.00,95.05,117.91,105.57,103.96,108.77,103.64,109.42
Net Debt to Equity,-1535.91,-427.58,-742.87,-1321.37,-376.53,-597.43,-533.06,-384.99,-521.64,-445.11
Net Debt/Capital (%),124.11,147.73,128.63,115.36,140.21,126.24,125.24,139.81,131.89,130.13
EBITDA,823,1024,1168,1389,1621,1785,2152,2034,1944,2468
EBITDA-CapEx,787,990,1113,1345,1550,1712,2050,1929,1839,2349
Operating Income (Loss),749,928,1074,1268,1480,1655,1927,1751,1691,2215
