,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),0,0,0,0,0,0,0,0,0,0
Return on Assets (%),5.41,4.76,5.89,6.12,5.77,8.63,6.25,4.03,3.61,4.63
Return on Capital (%),10.75,10.84,12.32,12.13,11.91,16.70,12.84,10.91,10.56,10.50
Return on Invested Capital (%),9.90,11.23,11.34,11.44,12.11,16.24,12.14,10.28,9.73,10.29
Gross Margin (%),54.54,53.43,53.56,54.49,56.63,57.14,53.78,51.87,52.38,57.08
EBITDA Margin (%),42.77,43.16,43.13,43.81,46.25,46.83,41.21,39.86,40.52,45.46
Operating Margin (%),38.94,39.10,39.67,39.97,42.23,43.42,36.88,34.31,35.24,40.80
Incremental Operating Margin (%),22.16,39.77,43.74,41.73,63.71,57.08,19.23,146.04,19.67,83.04
Pretax Margin (%),23.31,18.90,23.52,24.22,23.90,25.86,20.35,14.50,14.90,20.76
Profit Margin (%),15.73,12.93,16.52,18.49,17.03,25.11,17.03,13.70,14.17,15.95
Net Income to Common Margin (%),15.73,12.93,16.52,18.49,17.03,25.11,17.03,13.70,14.17,15.95
Effective Tax Rate (%),32.49,31.57,29.77,23.66,24.94,2.44,20.89,11.76,4.76,23.16
Dvd Payout Ratio (%),657.67,472.90,0.75,0.51,410.72,5.84,203.25,294.80,10.70,125.84
Sustainable Growth Rate (%),0,0,0,0,0,0,0,0,0,0
