,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,7.31,7.40,6.81,6.22,5.78,5.69,5.90,5.71,6.35,6.18
Days Sales Outstanding,49.91,49.36,53.62,58.72,63.14,64.19,61.91,63.93,57.47,59.10
Inventory Turnover,2.38,2.53,2.39,2.19,2.09,2.13,2.37,1.95,1.85,1.85
Days Inventory Outstanding,153.14,144.12,152.48,166.32,174.70,171.59,154.07,186.93,197.12,197.15
Accounts Payable Turnover,10.70,10.34,10.75,10.55,10.01,10.60,12.62,10.14,9.83,9.79
Accounts Payable Turnover Days,34.12,35.30,33.96,34.61,36.45,34.44,28.92,36.01,37.13,37.28
Cash Conversion Cycle,168.93,158.18,172.15,190.43,201.39,201.34,187.07,214.85,217.46,218.96
Inventory to Cash Days,-103.23,-94.76,-98.86,-107.60,-111.55,-107.40,-92.16,-123.00,-139.64,-138.05
Inventories,414,459,591,724,731,805,1233,1283,1185,1332
Raw Materials,275,298,371,464,497,540,805,881,850,959
Work In Process,125,147,165,188,187,237,360,358,322,359
Finished Goods,58,70,123,153,132,127,192,222,207,210
Other Inventory,0,0,0,0,0,0,0,0,0,0
