,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,7303,9691,11393,15312,13277,19633,27703,26613,35027,28833
- Cash & Cash Equivalents,565,820,714,1587,651,2073,1467,4717,4787,3001
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,10,4,6,7
+ Total Debt,5731,7473,8427,10196,11763,12877,16899,20009,20018,19813
Enterprise Value,12470,16345,19106,23920,24389,30437,43145,41909,50264,45652
Total Capital,4728,5323,6711,9049,8576,10631,13789,15655,16320,15907
Total Debt/Capital (%),121.23,140.38,125.58,112.67,137.16,121.13,122.55,127.81,122.66,124.56
Total Debt / EV,0.46,0.46,0.44,0.43,0.48,0.42,0.39,0.48,0.40,0.43
EV/Sales,6.48,6.89,7.06,7.54,6.96,7.99,8.26,8.21,10.48,8.41
EV/EBITDA,15.15,15.96,16.36,17.22,15.05,17.05,20.05,20.60,25.86,18.50
EV/EBIT,16.64,17.62,17.79,18.87,16.48,18.39,22.39,23.93,29.72,20.61
EV/Cash Flow to Firm,19.10,20.98,23.44,23.04,19.65,18.24,25.44,19.76,26.16,25.72
EV/Free Cash Flow to Firm,18.11,20.10,21.96,22.10,18.59,17.47,24.00,18.83,24.80,24.11
Diluted Market Cap,7638,10537,12013,16122,14196,20700,29174,28024,37055,30869
Diluted Enterprise Value,12804,17191,19726,24731,25308,31504,44615,43320,52292,47688
EV per Share,236.77,311.83,355.90,448.50,469.61,577.18,807.02,770.19,910.51,839.79
TTM Sales,1924,2373,2707,3171,3504,3811,5223,5103,4798,5429
TTM EBITDA,823,1024,1168,1389,1621,1785,2152,2034,1944,2468
TTM Operating Income,749,928,1074,1268,1480,1655,1927,1751,1691,2215
TTM Cash Flow to Firm,653,779,815,1038,1241,1669,1696,2121,1922,1775
TTM Free Cash Flow to Firm,688,813,870,1082,1312,1742,1798,2226,2027,1894
