,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),30.73,29.85,28.70,29.06,32.13,35.02,35.52,34.98,40.55,18.79
Return on Assets (%),22.69,23.03,22.75,21.44,21.77,24.14,25.05,23.74,26.60,12.90
Return on Capital (%),30.73,29.85,28.70,25.99,25.71,31.18,28.75,26.85,33.33,17.31
Return on Invested Capital (%),23.13,22.59,22.74,21.89,20.59,26.64,25.16,23.86,28.64,17.99
Gross Margin (%),63.43,63.00,62.03,61.27,62.20,58.18,57.55,57.85,60.98,54.96
EBITDA Margin (%),49.61,50.29,48.21,45.77,45.95,46.64,45.89,47.29,51.03,48.42
Operating Margin (%),47.00,47.48,45.21,42.62,42.95,43.67,42.49,44.24,48.36,38.47
Incremental Operating Margin (%),59.15,50.91,3.66,-445.29,45.47,49.59,16.63,60.92,65.81,102.58
Pretax Margin (%),48.80,50.30,47.67,46.43,52.27,44.38,52.11,52.24,52.07,30.03
Profit Margin (%),30.07,30.88,29.11,28.77,31.25,34.20,37.94,38.23,40.18,24.01
Net Income to Common Margin (%),30.07,30.88,29.11,28.77,31.25,34.20,37.94,38.23,40.18,24.01
Effective Tax Rate (%),38.39,38.62,38.92,36.04,36.88,25.83,23.17,22.17,22.43,25.59
Dvd Payout Ratio (%),37.86,37.58,86.59,41.83,33.83,40.84,31.01,31.63,54.65,82.56
Sustainable Growth Rate (%),19.10,18.63,3.85,16.90,21.26,20.72,24.50,23.92,18.39,3.28
