,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,9.26,9.46,9.45,9.37,9.47,9.71,9.39,8.22,7.99,7.18
Days Sales Outstanding,39.43,38.57,38.61,38.94,38.53,37.58,38.86,44.39,45.71,50.83
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,13.16,11.91,10.16,9.31,9.14,10.12,10.77,13.01,9.68,6.98
Accounts Payable Turnover Days,27.73,30.64,35.93,39.21,39.92,36.06,33.90,28.05,37.72,52.31
Cash Conversion Cycle,11.69,7.94,2.69,-0.26,-1.39,1.52,4.96,16.34,7.98,-1.49
Inventory to Cash Days,39.43,38.57,38.61,38.94,38.53,37.58,38.86,44.39,45.71,50.83
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
