,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,21846,22693,18056,18422,25719,21745,28651,34099,45409,24463
- Cash & Cash Equivalents,1398,1506,1172,1205,1903,1425,1782,2152,1523,1756
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,687,993,740,1121,1562,1239,847
+ Total Debt,0,0,0,0,0,0,146,154,249,330
Enterprise Value,20448,21187,16884,17905,24810,21060,28137,33663,45373,23885
Total Capital,3735,4502,4021,5030,5975,6252,7758,8791,9617,9632
Total Debt/Capital (%),0,0,0,0,0,0,1.89,1.75,2.59,3.42
Total Debt / EV,0,0,0,0,0,0,0.01,0.00,0.01,0.01
EV/Sales,5.87,5.32,4.02,4.24,5.18,3.92,5.01,5.42,5.91,3.68
EV/EBITDA,11.83,10.58,8.34,9.26,11.26,8.40,10.92,11.47,11.59,7.60
EV/EBIT,12.49,11.20,8.89,9.95,12.05,8.98,11.79,12.26,12.23,9.57
EV/Cash Flow to Firm,16.58,16.41,11.21,105.01,108.10,13.00,18.48,17.54,13.14,10.12
EV/Free Cash Flow to Firm,15.27,14.95,10.19,56.16,59.70,11.78,16.29,15.78,12.29,9.20
Diluted Market Cap,22199,23240,18808,18838,25718,22552,29064,34583,45334,24768
Diluted Enterprise Value,20801,21734,17636,18320,24808,21867,28549,34147,45299,24189
EV per Share,78.03,81.14,67.41,73.15,101.22,88.46,119.62,147.67,197.99,106.48
TTM Sales,3484,3982,4201,4223,4793,5373,5618,6207,7672,6488
TTM EBITDA,1728,2003,2025,1933,2202,2506,2578,2935,3915,3142
TTM Operating Income,1637,1891,1899,1800,2059,2346,2387,2746,3710,2496
TTM Cash Flow to Firm,1233,1291,1506,171,230,1620,1523,1919,3452,2359
TTM Free Cash Flow to Firm,1339,1418,1658,319,416,1788,1727,2134,3691,2597
