,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,808,800,1579,2075,2078,2576,3236,3519,4311,4644
ST Debt,20,0,0,0,0,0,0,0,0,9
LT Debt,788,800,1579,2075,2078,2576,3236,3519,4311,4635
Total Debt/EBITDA,1.79,1.94,3.28,3.64,3.15,3.33,3.88,3.53,3.57,3.44
Net Debt/EBITDA,0.99,0.71,1.66,2.25,1.80,2.16,1.87,2.08,2.27,2.61
Total Debt/EBIT,2.17,2.37,3.91,4.25,3.59,3.75,4.28,3.98,4.02,3.85
Net Debt/EBIT,1.21,0.86,1.98,2.63,2.05,2.43,2.07,2.34,2.55,2.91
EBITDA to Interest Expense,17.21,12.94,7.72,5.60,5.68,5.80,5.64,6.37,7.56,7.87
EBITDA-CapEx/Interest Expense,15.55,11.34,6.93,5.18,5.26,5.43,5.28,6.04,7.23,7.44
EBIT to Interest Expense,14.14,10.60,6.47,4.80,4.99,5.16,5.10,5.66,6.72,7.04
Interest Expense,26,32,62,102,116,133,148,156,160,172
Common Equity/Total Assets,24.61,35.38,36.85,42.94,45.99,54.85,52.34,60.87,54.08,69.52
Long-Term Debt/Equity (%),49.99,55.83,175.20,653.39,518.21,0,0,0,0,0
Long-Term Debt/Capital (%),49.90,43.86,57.66,61.06,57.97,58.09,59.52,57.93,59.15,57.09
Long-Term Debt/Total Assets (%),25.14,27.64,50.19,67.32,63.44,76.02,76.97,83.82,78.29,92.74
Total Debt/Equity (%),51.24,55.83,175.20,653.39,518.21,-1546.90,-4218.36,-793.96,-2637.51,-460.70
Total Debt/Capital (%),51.15,43.86,57.66,61.06,57.97,58.09,59.52,57.93,59.15,57.20
Total Debt/Total Assets (%),25.77,27.64,50.19,67.32,63.44,76.02,76.97,83.82,78.29,92.92
Net Debt to Equity,28.51,20.32,88.93,404.08,296.40,-1003.84,-2040.51,-466.18,-1676.16,-349.07
Net Debt/Capital (%),36.81,22.14,40.87,49.23,44.10,47.35,39.83,43.28,46.69,49.38
EBITDA,452,412,482,569,659,772,835,996,1207,1350
EBITDA-CapEx,408,361,433,527,610,723,781,945,1154,1277
Operating Income (Loss),372,337,404,488,579,687,756,885,1073,1208
